X1,X2,complaint_num,address,bin,boro,zip
Last Inspection:,12/08/2012 -  - BY BADGE # 2408,2179557,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Disposition:,12/10/2012 - A8 - ECB VIOLATION SERVED,2179557,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
ECB Violation #:,32072805Z,2179557,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Comments:,INSPECTOR INSPECTED BOILER AND SERVED A CEASE USE VIOLATION                     TO CORRECT EXISTING CONDITION,2179557,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Last Inspection:,12/08/2012 -  - BY BADGE # 2408,2179405,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Disposition:,01/10/2013 - A8 - ECB VIOLATION SERVED,2179405,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
ECB Violation #:,32072805Z,2179405,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Comments:,INSPECTOR INSPECTED BOILER AND SERVED VIOLATION TO CORRECT                      EXISTING CONDITION,2179405,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Last Inspection:,08/24/2013 -  - BY BADGE # 2386,2172579,1756 EAST TREMONT AVENUE,2028531,BRONX,10460
Disposition:,08/24/2013 - A8 - ECB VIOLATION SERVED,2172579,1756 EAST TREMONT AVENUE,2028531,BRONX,10460
ECB Violation #:,35016700P,2172579,1756 EAST TREMONT AVENUE,2028531,BRONX,10460
Comments:,VIOLATION ISSUED FOR ALTERED BUILDING OCCUPIED WITHOUT A VAL                    ID/EXPIRED C/O,2172579,1756 EAST TREMONT AVENUE,2028531,BRONX,10460
Last Inspection:,03/12/2011 -  - BY BADGE # 1749,2156562,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Disposition:,04/05/2011 - A1 - BUILDINGS VIOLATION(S) SERVED,2156562,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Electrical Violation #:,Y155237,2156562,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Comments:,VIOL TO OWNER,2156562,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Last Inspection:,03/19/2010 -  - BY BADGE # 2361,2142858,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Disposition:,03/22/2010 - A8 - ECB VIOLATION SERVED,2142858,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
ECB Violation #:,34812395Z,2142858,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Comments:,FAILURE TO MAINTAIN - CONCRETE STAIRS/PLATFORM AT BUILDING                      ENTRANCE WAS BROKEN AND CRACKED AT SEVERAL SECTIONS,2142858,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Last Inspection:,07/31/2008 -  - BY BADGE # 2361,2116297,1756 EAST TREMONT AVENUE,2028531,BRONX,10460
Disposition:,08/04/2008 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,2116297,1756 EAST TREMONT AVENUE,2028531,BRONX,10460
DOB Violation #:,073108C09AK01,2116297,1756 EAST TREMONT AVENUE,2028531,BRONX,10460
ECB Violation #:,34695608N,2116297,1756 EAST TREMONT AVENUE,2028531,BRONX,10460
Comments:,BUILDING OCCUPIED WITHOUT A VALID C OF O #200817884T001                         EXPIRED 04/23/2006,2116297,1756 EAST TREMONT AVENUE,2028531,BRONX,10460
Last Inspection:,07/17/2006 -  - BY BADGE # 1397,2076580,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Disposition:,07/17/2006 - XX - ADMINISTRATIVE CLOSURE,2076580,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Comments:,"INSPECTION DONE 10/31/05 BY INSP LALIK, ISSUED VIOLATION #                      32047569L",2076580,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Last Inspection:,10/31/2005 -  - BY BADGE # 1780,2076467,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Disposition:,11/10/2005 - A1 - BUILDINGS VIOLATION(S) SERVED,2076467,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
ECB Violation #:,32047569L,2076467,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Comments:,INSPECTED BOILER AND SERVED A VIOLATION TO CORRECT EXISTING                     CONDITIONS,2076467,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Last Inspection:,07/11/2005 -  - BY BADGE # 0860,2072527,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Disposition:,07/11/2005 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2072527,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Comments:,NO DEFECT NOTED. EGRESS IS CLEAR,2072527,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Last Inspection:,08/31/2005 -  - BY BADGE # 0737,2072385,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Disposition:,09/06/2005 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2072385,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Comments:,NO EVIDENCE OF A REFRIGERATOR OBSERVED AT 3RD STORY PUBLIC                      HALLWAY AT TIME OF INSPECTION,2072385,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Last Inspection:,01/10/2005 -  - BY BADGE # 1514,2065291,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Disposition:,01/14/2005 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2065291,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Comments:,NO ELEVATOR IN BUILDING,2065291,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Last Inspection:,05/11/2005 -  - BY BADGE # 0286,2062022,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Disposition:,05/11/2005 - XX - ADMINISTRATIVE CLOSURE,2062022,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Comments:,PPN 2/91,2062022,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Last Inspection:,05/21/2003 -  - BY BADGE # 0270,2051770,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Disposition:,05/22/2003 - F8 - COMPLAINT REFERRED TO HOUSING PRESERVATION AND DEVELOPMENT (HPD),2051770,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Comments:,NO ACCESS. REFER TO BOROUGH,2051770,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Last Inspection:,04/08/2003 -  - BY BADGE # 1901,2050891,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Disposition:,04/09/2003 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2050891,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Comments:,NO WORK GOING ON AT TIME OF INSPECTION,2050891,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Last Inspection:,07/15/1994 -  - BY BADGE # 0491,2013698,1758 EAST TREMONT AVENUE,2028531,BRONX,10460
Disposition:,08/12/1994 - B1 - BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,2013698,1758 EAST TREMONT AVENUE,2028531,BRONX,10460
DOB Violation #:,071594C09W01,2013698,1758 EAST TREMONT AVENUE,2028531,BRONX,10460
ECB Violation #:,34111394P,2013698,1758 EAST TREMONT AVENUE,2028531,BRONX,10460
Comments:,DEFECTIVE SIDE WALK VAULT,2013698,1758 EAST TREMONT AVENUE,2028531,BRONX,10460
Last Inspection:,07/15/1994 -  - BY BADGE # 0491,2013697,1750A EAST TREMONT AVENUE,2028531,BRONX,10460
Disposition:,07/21/1994 - B1 - BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,2013697,1750A EAST TREMONT AVENUE,2028531,BRONX,10460
DOB Violation #:,071594C09W01,2013697,1750A EAST TREMONT AVENUE,2028531,BRONX,10460
ECB Violation #:,34111394P,2013697,1750A EAST TREMONT AVENUE,2028531,BRONX,10460
Comments:,DEFECTIVE SIDEWALK BUILT. VIOLATION FILED FAILURE TO MAINTA-                    IN,2013697,1750A EAST TREMONT AVENUE,2028531,BRONX,10460
Last Inspection:,07/15/1994 -  - BY BADGE # 0491,2013696,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Disposition:,08/12/1994 - B1 - BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,2013696,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
DOB Violation #:,071594C09W01,2013696,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
ECB Violation #:,34111394P,2013696,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Comments:,DEFECTIVE SIDE WALK VAULT,2013696,1547 COMMONWEALTH AVENUE,2028531,BRONX,10460
Last Inspection:,12/03/2021 -  - BY BADGE # 2790,2325270,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,12/06/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2325270,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,NO VIOLATION ISSUED,2325270,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,12/02/2021 -  - BY BADGE # 2358,2325200,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,12/02/2021 - XX - ADMINISTRATIVE CLOSURE,2325200,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,H1,2325200,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,09/23/2020 -  - BY BADGE # 3214,2306480,657 CROTONA PARK NO,2009890,BRONX,10457
Disposition:,09/23/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2306480,657 CROTONA PARK NO,2009890,BRONX,10457
Comments:,NO VIOLATION,2306480,657 CROTONA PARK NO,2009890,BRONX,10457
Last Inspection:,09/22/2020 -  - BY BADGE # 2358,2304421,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,09/22/2020 - XX - ADMINISTRATIVE CLOSURE,2304421,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,H1,2304421,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,09/22/2020 -  - BY BADGE # 2358,2303984,657 CROTONA PARK NO,2009890,BRONX,10457
Disposition:,09/22/2020 - H1 - PLEASE SEE COMPLAINT NUMBER  2304421,2303984,657 CROTONA PARK NO,2009890,BRONX,10457
Comments:,H1,2303984,657 CROTONA PARK NO,2009890,BRONX,10457
Last Inspection:,02/12/2020 -  - BY BADGE # 2875,2296527,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,02/12/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2296527,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,"NO FURTHER ACTION IS NECESSARY , JOB # X00258937 IS FILLED TO COVER WORK DONE   EWN-X-00257349.",2296527,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,01/06/2020 -  - BY BADGE # 2915,2294802,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,01/06/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2294802,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,NO VIOLATING CONDITIONS OBSERVED ON SITE ATOI,2294802,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,09/30/2019 -  - BY BADGE # 2862,2289589,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,09/30/2019 - A8 - ECB VIOLATION SERVED,2289589,657 CROTONA PARK NORTH,2009890,BRONX,10457
DOB Violation #:,093019E2862B03  093019E2862B04  093019E2862B05,2289589,657 CROTONA PARK NORTH,2009890,BRONX,10457
ECB Violation #:,38271495M  38271496Y  38271497X,2289589,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,"A8-3 VIOLATION ISSUED FAILURE TO COMPLY WITH A  CEASE USE ORDER, OPERATING DEVICE WITHOUT A CERTIFICATE OF COMPLIANCE AND CEASE USE CONTINUE AGGRAVATED 1",2289589,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,08/13/2019 -  - BY BADGE # 2862,2286908,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,08/13/2019 - A8 - ECB VIOLATION SERVED,2286908,657 CROTONA PARK NORTH,2009890,BRONX,10457
DOB Violation #:,081319E2862B04  081319E2862B05  081319E2862B06,2286908,657 CROTONA PARK NORTH,2009890,BRONX,10457
ECB Violation #:,38270842N  38270843P  38270844R,2286908,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,"A8-3 VIOLATION FILED CEASE USE CONTINUE, FAILURE TO SAFEGUARD AND FAILURE TO    POST A PERMIT",2286908,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,04/10/2019 -  - BY BADGE # 2940,2279160,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,04/16/2019 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2279160,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,"STRUCTURAL AND REPAIR BEAMS, WORK COMPLETED",2279160,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,04/19/2018 -  - BY BADGE # 2858,2257521,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,04/20/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2257521,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,DEBRIS CLEANED UP AT BACK OF THE BUILDING AT TIMED OF INSP.,2257521,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,02/02/2018 -  - BY BADGE # 2565,2256768,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,02/02/2018 - A8 - ECB VIOLATION SERVED,2256768,657 CROTONA PARK NORTH,2009890,BRONX,10457
Job Number:,220580770,2256768,657 CROTONA PARK NORTH,2009890,BRONX,10457
ECB Violation #:,35285729Y,2256768,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,SIDEWALK SHED LIGHTS ARE NOT LIT. TIME OF INSPECTION 7AM,2256768,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,03/07/2017 -  - BY BADGE # 1821,2240233,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,03/07/2017 - A1 - BUILDINGS VIOLATION(S) SERVED,2240233,657 CROTONA PARK NORTH,2009890,BRONX,10457
DOB Violation #:,FEU20601DR,2240233,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,REQ LIC PE EVAL FIRE DAMAGE IN LINES A/B.FILE FOR PERM FOR                      REPAIR TO START NO LATER 3/21/17,2240233,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,03/08/2017 -  - BY BADGE # 0860,2240228,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,03/15/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2240228,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,VACATE IS BEING COMPLIED WITH AT TIME OF INSPECTION VACATE #                    39/2017,2240228,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,10/03/2016 -  - BY BADGE # 1760,2233528,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,10/03/2016 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2233528,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,I-2 : NO CONST. ACTIVITY.,2233528,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,08/11/2016 -  - BY BADGE # 2274,2231126,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,08/11/2016 - A8 - ECB VIOLATION SERVED,2231126,657 CROTONA PARK NORTH,2009890,BRONX,10457
DOB Violation #:,081116E2274B01,2231126,657 CROTONA PARK NORTH,2009890,BRONX,10457
ECB Violation #:,38243835L,2231126,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,VIOLATION SERVED  CEASE USE,2231126,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,04/07/2014 -  - BY BADGE # 1999,2188168,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,04/09/2014 - A2 - CRIMINAL COURT SUMMONS SERVED,2188168,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,CRIMINAL COURT SUMMONS SERVED,2188168,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,04/25/2013 -  - BY BADGE # 1961,2180140,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,05/01/2013 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2180140,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,THE LANDING HAS BEEN REPAIRED,2180140,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,03/17/2006 -  - BY BADGE # 2251,2081630,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,03/22/2006 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2081630,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,NO EXPOSED WIRES OBSERVED AT 2 FLOOR OF ADDRESS LISTED,2081630,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,08/23/2004 -  - BY BADGE # 1718,2062401,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,08/24/2004 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,2062401,657 CROTONA PARK NORTH,2009890,BRONX,10457
DOB Violation #:,082304C06PK01,2062401,657 CROTONA PARK NORTH,2009890,BRONX,10457
ECB Violation #:,34447462R,2062401,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,FAILURE TO MAINTAIN SELF-CLOSING FRONT DOOR,2062401,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,02/20/1996 -  - BY BADGE # 1088,2016960,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,03/11/1996 - B1 - BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,2016960,657 CROTONA PARK NORTH,2009890,BRONX,10457
DOB Violation #:,022096C06JP02VW,2016960,657 CROTONA PARK NORTH,2009890,BRONX,10457
ECB Violation #:,34129897M,2016960,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,CREATED A DOOR OPENING THRU EXTERIOR WALL OPENING W/O PERMIT,2016960,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,08/14/1996 -  - BY BADGE # 1450,2016166,657 CROTONA PARK NORTH,2009890,BRONX,10457
Disposition:,04/08/1997 - J2 - COMPLAINT RESOLVED BY PERIODIC INSPECTION,2016166,657 CROTONA PARK NORTH,2009890,BRONX,10457
Comments:,SUBSEQUENT PERIODIC INSPECTION PERFORMED,2016166,657 CROTONA PARK NORTH,2009890,BRONX,10457
Last Inspection:,11/04/2021 -  - BY BADGE # 2924,2325299,615 EAST 179 STREET,2092250,BRONX,10457
Disposition:,11/04/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2325299,615 EAST 179 STREET,2092250,BRONX,10457
Comments:,AT TIME OF INSPECTION APT 9 AT BUILDING REAR FOUND IN-COMPLIANCE WITH DOB RECORDS; SEE BIN # 2120639. NO APTS FOUND IN BSMT & NO VIOLATIONS WARRANTED.,2325299,615 EAST 179 STREET,2092250,BRONX,10457
Last Inspection:,04/05/2018 -  - BY BADGE # 2858,2259712,615 EAST 179 STREET,2092250,BRONX,10457
Disposition:,04/09/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2259712,615 EAST 179 STREET,2092250,BRONX,10457
Comments:,POSTING FULL VACATE ORDER # X071/18 AT ENTRANCE DOOR TO THE BUILDING.,2259712,615 EAST 179 STREET,2092250,BRONX,10457
Last Inspection:,12/02/2016 -  - BY BADGE # 0517,2236133,615 EAST 179 STREET,2092250,BRONX,10457
Disposition:,12/02/2016 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2236133,615 EAST 179 STREET,2092250,BRONX,10457
Comments:,? I2  ? NO CONSTRUCTION ACTIVITY WARRANTING A SIDEWALKSHED NO ACTION TAKEN,2236133,615 EAST 179 STREET,2092250,BRONX,10457
Last Inspection:,10/05/2016 -  - BY BADGE # 2721,2233082,615 EAST 179 STREET,2092250,BRONX,10457
Disposition:,10/06/2016 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2233082,615 EAST 179 STREET,2092250,BRONX,10457
Comments:,NO VIOLATING CONDITION AT TIME OF INSPECTION,2233082,615 EAST 179 STREET,2092250,BRONX,10457
Last Inspection:,02/18/2014 -  - BY BADGE # 0855,2195013,615 EAST 179 STREET,2092250,BRONX,10457
Disposition:,02/18/2014 - XX - ADMINISTRATIVE CLOSURE,2195013,615 EAST 179 STREET,2092250,BRONX,10457
Comments:,"PREVIOUSLY REPORTED, SEE COMPLAINT #2193610",2195013,615 EAST 179 STREET,2092250,BRONX,10457
Last Inspection:,03/04/2014 -  - BY BADGE # 2551,2193610,615 EAST 179 STREET,2092250,BRONX,10457
Disposition:,03/05/2014 - A8 - ECB VIOLATION SERVED,2193610,615 EAST 179 STREET,2092250,BRONX,10457
ECB Violation #:,35078477P  35078478R,2193610,615 EAST 179 STREET,2092250,BRONX,10457
Comments:,VIOLATION ISSUED FOR RESIDENCE ALTERED FOR OCCUPANCY AS A DW                    ELLING FOR MORE THAN LEGALLY APPROVED AND FOR WORK W O PRMIT,2193610,615 EAST 179 STREET,2092250,BRONX,10457
Last Inspection:,01/10/2020 -  - BY BADGE # 9BNX,2295346,1114 FINDLAY AVENUE,2002270,BRONX,10456
Disposition:,01/14/2020 - A1 - BUILDINGS VIOLATION(S) SERVED,2295346,1114 FINDLAY AVENUE,2002270,BRONX,10456
DOB Violation #:,011020FEU20402BS,2295346,1114 FINDLAY AVENUE,2002270,BRONX,10456
Comments:,PE EVAL ENTIRE ROOF&CORNICE LOCATION&DSGN REPRS.COMPL REPRS                     UNDR PRMT.FILE BY 3/2/20 &STRT BY 3/30/20.SIGN OFF BY 6/1/20,2295346,1114 FINDLAY AVENUE,2002270,BRONX,10456
Last Inspection:,01/10/2020 -  - BY BADGE # 9BNX,2295248,1114 FINDLAY AVENUE,2002270,BRONX,10456
Disposition:,01/13/2020 - A1 - BUILDINGS VIOLATION(S) SERVED,2295248,1114 FINDLAY AVENUE,2002270,BRONX,10456
DOB Violation #:,011020FEU20401BS,2295248,1114 FINDLAY AVENUE,2002270,BRONX,10456
Comments:,"IMMED INSTL TEMP OPEN NETTING@EXP2.INSTL TEMP SHOR,FRAME AT                     TEMP ROOF@DIRECT PE.WRK CONTIN DIRECT PE.FILE PRMT 2 DAYS",2295248,1114 FINDLAY AVENUE,2002270,BRONX,10456
Last Inspection:,01/14/2020 -  - BY BADGE # 2885,2295244,1114 FINDLAY AVENUE,2002270,BRONX,10456
Disposition:,01/15/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2295244,1114 FINDLAY AVENUE,2002270,BRONX,10456
Comments:,24 HR FOLLOW-UP COMPLIANCE INSPECTION FOR VAC X010/2020.,2295244,1114 FINDLAY AVENUE,2002270,BRONX,10456
Last Inspection:,01/10/2020 -  - BY BADGE # 2387,2295131,1114 FINDLAY AVENUE,2002270,BRONX,10456
Disposition:,01/10/2020 - Y1 - FULL VACATE ORDER ISSUED,2295131,1114 FINDLAY AVENUE,2002270,BRONX,10456
DOB Violation #:,VIO20-00099,2295131,1114 FINDLAY AVENUE,2002270,BRONX,10456
Comments:,Y-1 ENTIRE BUILDING VACATE DUE TO  FIRE AT ROOF LEVEL. ROOF HAS OPEN SECTIONS   THROUGHOUT,2295131,1114 FINDLAY AVENUE,2002270,BRONX,10456
Last Inspection:,01/04/2012 -  - BY BADGE # 1981,2167742,1114 FINDLAY AVENUE,2002270,BRONX,10456
Disposition:,01/06/2012 - A8 - ECB VIOLATION SERVED,2167742,1114 FINDLAY AVENUE,2002270,BRONX,10456
ECB Violation #:,34912919Z,2167742,1114 FINDLAY AVENUE,2002270,BRONX,10456
Comments:,VIOLATION ISSUED FOR FAILURE TO MAINTAIN,2167742,1114 FINDLAY AVENUE,2002270,BRONX,10456
Last Inspection:,06/23/2021 -  - BY BADGE # 0860,2319626,1555 GRAND CONCOURSE,2008012,BRONX,10452
Disposition:,06/23/2021 - F8 - COMPLAINT REFERRED TO HOUSING PRESERVATION AND DEVELOPMENT (HPD),2319626,1555 GRAND CONCOURSE,2008012,BRONX,10452
Comments:,REFERRED TO HPD. HPD VACATE IS PENDING. THERE IS NO DOB VACATE PENDING.,2319626,1555 GRAND CONCOURSE,2008012,BRONX,10452
Last Inspection:,06/22/2021 -  - BY BADGE # 0860,2319579,1555 GRAND CONCOURSE,2008012,BRONX,10452
Disposition:,06/22/2021 - XX - ADMINISTRATIVE CLOSURE,2319579,1555 GRAND CONCOURSE,2008012,BRONX,10452
Comments:,THERE IS NO VACATE ON THIS PROPERTY.,2319579,1555 GRAND CONCOURSE,2008012,BRONX,10452
Last Inspection:,12/09/2020 -  - BY BADGE # 1514,2309850,1555 GRAND CONCOURSE,2008012,BRONX,10452
Disposition:,12/09/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2309850,1555 GRAND CONCOURSE,2008012,BRONX,10452
Comments:,NO VIOLATION FILED,2309850,1555 GRAND CONCOURSE,2008012,BRONX,10452
Last Inspection:,11/06/2020 -  - BY BADGE # 3214,2307038,1555 GRAND CONCOURSE,2008012,BRONX,10452
Disposition:,11/09/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2307038,1555 GRAND CONCOURSE,2008012,BRONX,10452
Comments:,X00276394-I1-VT /NO VIOLATION,2307038,1555 GRAND CONCOURSE,2008012,BRONX,10452
Last Inspection:,09/30/2020 -  - BY BADGE # 2741,2305741,1555 GRAND CONCOURSE,2008012,BRONX,10452
Disposition:,09/30/2020 - XX - ADMINISTRATIVE CLOSURE,2305741,1555 GRAND CONCOURSE,2008012,BRONX,10452
Comments:,DUPLICATE COMPLAINT,2305741,1555 GRAND CONCOURSE,2008012,BRONX,10452
Last Inspection:,06/09/2020 -  - BY BADGE # 2974,2300633,1555 GRANDCONCOURSE,2008012,BRONX,10452
Disposition:,06/10/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2300633,1555 GRANDCONCOURSE,2008012,BRONX,10452
Comments:,NO VIOLATIONS - ELEVATOR COMPANY PERFORMING MODERNIZATION PERMIT #              X00276394-IT-VT,2300633,1555 GRANDCONCOURSE,2008012,BRONX,10452
Last Inspection:,02/25/2020 -  - BY BADGE # 2790,2294956,1555 GRAND CONCOURSE,2008012,BRONX,10452
Disposition:,02/26/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2294956,1555 GRAND CONCOURSE,2008012,BRONX,10452
Comments:,NO VIOLATION ISSUED  DEVICE UNDER MODES,2294956,1555 GRAND CONCOURSE,2008012,BRONX,10452
Last Inspection:,12/23/2019 -  - BY BADGE # 2646,2294622,1555 GRAND CONCOURSE,2008012,BRONX,10452
Disposition:,01/02/2020 - A8 - ECB VIOLATION SERVED,2294622,1555 GRAND CONCOURSE,2008012,BRONX,10452
ECB Violation #:,37017203L,2294622,1555 GRAND CONCOURSE,2008012,BRONX,10452
