X1,X2,X3,X4,X5,X6,complaint_num,address,bin,boro,zip
,,,AT TIME OF INSPECTION BUILDING DEMOLISHED WITH PERMIT # 421590308-01-DM. VACANT LAND REMAINS. OK TO DISMISS VACATE ORDER # Q 673/17.,,,4717963,99-52 211 PLACE,4232728,QUEENS,11429
1,12/28/2017,Y1,FULL VACATE ORDER ISSUED,1760,12/28/2017,4717963,99-52 211 PLACE,4232728,QUEENS,11429
,,,"Y1-FIRE HAS CAUSED EXTENSIVE FIRE, WATER AND SMOKE DAMAGE THROUGHOUT.",,,4717963,99-52 211 PLACE,4232728,QUEENS,11429
,,,,,,3630442,24 A MESEREAU COURT,3247665,BROOKLYN,11235
#,Disposition,Disposition,Disposition,Inspection,Date,3630442,24 A MESEREAU COURT,3247665,BROOKLYN,11235
,Date,Code,Disposition,By,Date,3630442,24 A MESEREAU COURT,3247665,BROOKLYN,11235
,,,,,,3630442,24 A MESEREAU COURT,3247665,BROOKLYN,11235
3,10/24/2018,Y2,VACATE ORDER FULLY RESCINDED,2613,10/24/2018,3630442,24 A MESEREAU COURT,3247665,BROOKLYN,11235
,,,OK TO RESCIND VACB477/17 . DEMOLITION PERMIT #321251042 FILED UNDER BIB SP AND  SIGNED OFF 09/13/18,,,3630442,24 A MESEREAU COURT,3247665,BROOKLYN,11235
2,12/08/2017,Y1,FULL VACATE ORDER ISSUED,2634,12/08/2017,3630442,24 A MESEREAU COURT,3247665,BROOKLYN,11235
,,,Y-1 FULL VACATE DUE TO FOUNDATION WALL IN STATE OF DISREPAIR WITH SECTION       MISSING WITH POTENTIAL TO COLLAPSE.,,,3630442,24 A MESEREAU COURT,3247665,BROOKLYN,11235
1,12/07/2017,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0235,12/07/2017,3630442,24 A MESEREAU COURT,3247665,BROOKLYN,11235
,,,C1  UNABLE ACCESS PROPERTY. RECOMMEND DAYTIMEINSPECTION.,,,3630442,24 A MESEREAU COURT,3247665,BROOKLYN,11235
,,,,,,2258084,3172 JEROME AVENUE,2017649,BRONX,10468
#,Disposition,Disposition,Disposition,Inspection,Date,2258084,3172 JEROME AVENUE,2017649,BRONX,10468
,Date,Code,Disposition,By,Date,2258084,3172 JEROME AVENUE,2017649,BRONX,10468
,,,,,,2258084,3172 JEROME AVENUE,2017649,BRONX,10468
3,03/27/2018,L2,STOP WORK ORDER FULLY RESCINDED,2885,03/26/2018,2258084,3172 JEROME AVENUE,2017649,BRONX,10468
,,,CONFORMS TO APP. 220623305.,,,2258084,3172 JEROME AVENUE,2017649,BRONX,10468
2,03/27/2018,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2885,03/26/2018,2258084,3172 JEROME AVENUE,2017649,BRONX,10468
,,,"AT TIME OF APPOINTMENT CONFORMS TO APPLICATION # 220623305-01-DM, EXPIRES       11/01/2018",,,2258084,3172 JEROME AVENUE,2017649,BRONX,10468
1,03/02/2018,A3,FULL STOP WORK ORDER SERVED,0860,03/01/2018,2258084,3172 JEROME AVENUE,2017649,BRONX,10468
,,,"DEMOLISHED BUILDING WITHOUT A PERMIT. INSTALLED CONSTRUCTION FENCE WITHOUT A PERMIT. ILLEGAL STORAGE OF OVER 10,000 CUBIC FEET OF COMBUSTIBLE DEBRIS IN LOT.",,,2258084,3172 JEROME AVENUE,2017649,BRONX,10468
,,,,,,2239438,3172 JEROME AVENUE,2017649,BRONX,10468
#,Disposition,Disposition,Disposition,Inspection,Date,2239438,3172 JEROME AVENUE,2017649,BRONX,10468
,Date,Code,Disposition,By,Date,2239438,3172 JEROME AVENUE,2017649,BRONX,10468
,,,,,,2239438,3172 JEROME AVENUE,2017649,BRONX,10468
2,04/18/2018,Y2,VACATE ORDER FULLY RESCINDED,2172,04/18/2018,2239438,3172 JEROME AVENUE,2017649,BRONX,10468
,,,DEMOLITION JOB #220623305 SIGNED OFF. BLDNG. DEMOLISHED.,,,2239438,3172 JEROME AVENUE,2017649,BRONX,10468
1,02/18/2017,Y1,FULL VACATE ORDER ISSUED,1760,02/17/2017,2239438,3172 JEROME AVENUE,2017649,BRONX,10468
,,,Y-1 ECB  VIOLATION WRITTEN FOR FAILURE TO MAINTAIN DUE TO SEVERE BULGING ON     EXPOSURE TWO WALL AT FIRST FLOOR.,,,2239438,3172 JEROME AVENUE,2017649,BRONX,10468
,,,,,,4850850,59-24 41 AVENUE,4031270,QUEENS,11377
#,Disposition,Disposition,Disposition,Inspection,Date,4850850,59-24 41 AVENUE,4031270,QUEENS,11377
,Date,Code,Disposition,By,Date,4850850,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4850850,59-24 41 AVENUE,4031270,QUEENS,11377
2,11/03/2021,L2,STOP WORK ORDER FULLY RESCINDED,1998,11/03/2021,4850850,59-24 41 AVENUE,4031270,QUEENS,11377
,,,"OK TO RESCIND SWO AS PER DBC SIMON LEE, RA. RESCISSION LETTER ISSUED ON         10/06/2021",,,4850850,59-24 41 AVENUE,4031270,QUEENS,11377
1,07/08/2021,A3,FULL STOP WORK ORDER SERVED,2858,07/08/2021,4850850,59-24 41 AVENUE,4031270,QUEENS,11377
,,,BORO COMMISSIONER HAS ORDERED WORK STOPPED FOR JOB # 421408079 DUE TO INTENT TO REVOKE GENERAL CONTRACTOR/CONSTRUCTION SUPERINTENDENT PERMIT. STOP ALL WORK IMMEDIATELY AND MAKE SITE SAFE.,,,4850850,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4850801,59-24 41 AVENUE,4031270,QUEENS,11377
#,Disposition,Disposition,Disposition,Inspection,Date,4850801,59-24 41 AVENUE,4031270,QUEENS,11377
,Date,Code,Disposition,By,Date,4850801,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4850801,59-24 41 AVENUE,4031270,QUEENS,11377
2,11/03/2021,L2,STOP WORK ORDER FULLY RESCINDED,1998,11/03/2021,4850801,59-24 41 AVENUE,4031270,QUEENS,11377
,,,"OK TO RESCIND SWO AS PER DBC SIMON LEE, RA. RESCISSION LETTER ISSUED ON         10/06/2021",,,4850801,59-24 41 AVENUE,4031270,QUEENS,11377
1,07/08/2021,A3,FULL STOP WORK ORDER SERVED,2858,07/08/2021,4850801,59-24 41 AVENUE,4031270,QUEENS,11377
,,,BORO COMMISSIONER HAS ORDERED WORK STOPPED FOR JOB # 421408079 DUE TO INTENT TO REVOKE GENERAL CONTRACTOR/CONSTRUCTION SUPERINTENDENT PERMIT. STOP ALL WORK IMMEDIATELY AND MAKE SITE SAFE.,,,4850801,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4807944,5924 41 AVENUE,4031270,QUEENS,11377
#,Disposition,Disposition,Disposition,Inspection,Date,4807944,5924 41 AVENUE,4031270,QUEENS,11377
,Date,Code,Disposition,By,Date,4807944,5924 41 AVENUE,4031270,QUEENS,11377
,,,,,,4807944,5924 41 AVENUE,4031270,QUEENS,11377
2,11/10/2021,XX,ADMINISTRATIVE CLOSURE,2835,11/10/2021,4807944,5924 41 AVENUE,4031270,QUEENS,11377
,,,NO ACCESS.,,,4807944,5924 41 AVENUE,4031270,QUEENS,11377
1,08/14/2020,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2835,08/13/2020,4807944,5924 41 AVENUE,4031270,QUEENS,11377
,,,NO ACCESS.,,,4807944,5924 41 AVENUE,4031270,QUEENS,11377
,,,,,,4774568,59-24 41 AVENUE,4031270,QUEENS,11377
#,Disposition,Disposition,Disposition,Inspection,Date,4774568,59-24 41 AVENUE,4031270,QUEENS,11377
,Date,Code,Disposition,By,Date,4774568,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4774568,59-24 41 AVENUE,4031270,QUEENS,11377
3,02/04/2020,L2,STOP WORK ORDER FULLY RESCINDED,2890,01/29/2020,4774568,59-24 41 AVENUE,4031270,QUEENS,11377
,,,PSWO RESCINDED,,,4774568,59-24 41 AVENUE,4031270,QUEENS,11377
2,06/18/2019,L1,PARTIAL STOP WORK ORDER,2835,06/17/2019,4774568,59-24 41 AVENUE,4031270,QUEENS,11377
,,,ONE PSWO & SUMMONS ISSUED.,,,4774568,59-24 41 AVENUE,4031270,QUEENS,11377
1,05/13/2019,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2835,05/13/2019,4774568,59-24 41 AVENUE,4031270,QUEENS,11377
,,,UNABLE TO GAIN ACCESS.,,,4774568,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4757255,59-24 41 AVENUE,4031270,QUEENS,11377
#,Disposition,Disposition,Disposition,Inspection,Date,4757255,59-24 41 AVENUE,4031270,QUEENS,11377
,Date,Code,Disposition,By,Date,4757255,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4757255,59-24 41 AVENUE,4031270,QUEENS,11377
2,02/01/2019,L2,STOP WORK ORDER FULLY RESCINDED,3058,01/31/2019,4757255,59-24 41 AVENUE,4031270,QUEENS,11377
,,,FULL LIFT OK TO WORK ENTIRE SITE,,,4757255,59-24 41 AVENUE,4031270,QUEENS,11377
1,12/11/2018,A3,FULL STOP WORK ORDER SERVED,2879,12/11/2018,4757255,59-24 41 AVENUE,4031270,QUEENS,11377
,,,MISSING PROTECTION/OHP AT EXP#2 WALKWAY AND PROTECTION AT                       EXP#4 INSTALLED INADEQUATE MISSING OVERHEAD PRTC BELOW SCFD,,,4757255,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4753170,59-24 41 AVENUE,4031270,QUEENS,11377
#,Disposition,Disposition,Disposition,Inspection,Date,4753170,59-24 41 AVENUE,4031270,QUEENS,11377
,Date,Code,Disposition,By,Date,4753170,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4753170,59-24 41 AVENUE,4031270,QUEENS,11377
2,11/01/2018,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2779,11/01/2018,4753170,59-24 41 AVENUE,4031270,QUEENS,11377
,,,NO ACTION NECESSARY AT TIME OF INSPECTION,,,4753170,59-24 41 AVENUE,4031270,QUEENS,11377
1,10/31/2018,D4,COMPLAINT ASSIGNED TO BEST SQUAD,2381,10/31/2018,4753170,59-24 41 AVENUE,4031270,QUEENS,11377
,,,REFER TO CSE FOR FULL DEMO APP #421478993,,,4753170,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4747448,59-24 41 AVENUE,4031270,QUEENS,11377
#,Disposition,Disposition,Disposition,Inspection,Date,4747448,59-24 41 AVENUE,4031270,QUEENS,11377
,Date,Code,Disposition,By,Date,4747448,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4747448,59-24 41 AVENUE,4031270,QUEENS,11377
2,09/12/2018,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2646,09/12/2018,4747448,59-24 41 AVENUE,4031270,QUEENS,11377
,,,NO UNSAFE CONDITIONS OBSERVED AT TIME OF INSPECTION,,,4747448,59-24 41 AVENUE,4031270,QUEENS,11377
1,09/11/2018,E8,COMPLAINT ASSIGNED TO EXCAVATION INSPECTION & AUDITS TEAM,2283,09/11/2018,4747448,59-24 41 AVENUE,4031270,QUEENS,11377
,,,NB - 421408079,,,4747448,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4725627,59-24 41 AVENUE,4031270,QUEENS,11377
#,Disposition,Disposition,Disposition,Inspection,Date,4725627,59-24 41 AVENUE,4031270,QUEENS,11377
,Date,Code,Disposition,By,Date,4725627,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4725627,59-24 41 AVENUE,4031270,QUEENS,11377
2,03/13/2018,A1,BUILDINGS VIOLATION(S) SERVED,9FFX,03/13/2018,4725627,59-24 41 AVENUE,4031270,QUEENS,11377
,,,OWN ENGAGE NYS PROF ENG.&CONT'R FULLY DEMO BLDG UND PERM                        PERM BE OBTAIN NO LATER 4/6/18.SIGN OFF DEMO PERM BY 7/27/18,,,4725627,59-24 41 AVENUE,4031270,QUEENS,11377
1,03/13/2018,A1,BUILDINGS VIOLATION(S) SERVED,9FFX,03/13/2018,4725627,59-24 41 AVENUE,4031270,QUEENS,11377
,,,IMMED ERECT TIGHTBOARD FENCE AROUND PERIM OF BLDG TO PROT                       PUB&ADJ PROP.FILE PERM NO LATER 2 DAYS AFTER COMMENCE OF WRK,,,4725627,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4725380,59-24 41 AVENUE,4031270,QUEENS,11377
#,Disposition,Disposition,Disposition,Inspection,Date,4725380,59-24 41 AVENUE,4031270,QUEENS,11377
,Date,Code,Disposition,By,Date,4725380,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4725380,59-24 41 AVENUE,4031270,QUEENS,11377
2,03/13/2020,Y2,VACATE ORDER FULLY RESCINDED,2858,03/13/2020,4725380,59-24 41 AVENUE,4031270,QUEENS,11377
,,,THE FIRE DAMAGED 2 STORY BUILDING WAS DEMOLISHED WITH PERMIT #  421478993 AND JOB SIGNED OFF ON 05/09/2019. OK TO DISMISS FULL VACATE ORDER # Q134/18.,,,4725380,59-24 41 AVENUE,4031270,QUEENS,11377
1,03/12/2018,Y1,FULL VACATE ORDER ISSUED,2387,03/12/2018,4725380,59-24 41 AVENUE,4031270,QUEENS,11377
,,,"Y-1 DUE TO FIRE, STRUCTURE RENDERED NON-COMPLIANT WITH HEAVY CHARRING OF JOISTS AT 1ST FLOOR, STAIRS TO 2ND FLOOR HEAVILY DAMAGED WITH TREADS MISSING, WINDOWS OUT.",,,4725380,59-24 41 AVENUE,4031270,QUEENS,11377
,,,,,,4374119,167-05 144 AVENUE,4270932,QUEENS,11434
#,Disposition,Disposition,Disposition,Inspection,Date,4374119,167-05 144 AVENUE,4270932,QUEENS,11434
,Date,Code,Disposition,By,Date,4374119,167-05 144 AVENUE,4270932,QUEENS,11434
,,,,,,4374119,167-05 144 AVENUE,4270932,QUEENS,11434
2,11/03/2008,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2283,10/28/2008,4374119,167-05 144 AVENUE,4270932,QUEENS,11434
,,,"NO ACCESS, FRONT GATE LOCKED. LS-4 POSTED",,,4374119,167-05 144 AVENUE,4270932,QUEENS,11434
1,10/23/2008,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2284,10/21/2008,4374119,167-05 144 AVENUE,4270932,QUEENS,11434
,,,NO ACCESS. LS-4 POSTED,,,4374119,167-05 144 AVENUE,4270932,QUEENS,11434
,,,,,,5134968,643 1/2 RICHMOND ROAD,5143142,STATEN ISLAND,10304
#,Disposition,Disposition,Disposition,Inspection,Date,5134968,643 1/2 RICHMOND ROAD,5143142,STATEN ISLAND,10304
,Date,Code,Disposition,By,Date,5134968,643 1/2 RICHMOND ROAD,5143142,STATEN ISLAND,10304
,,,,,,5134968,643 1/2 RICHMOND ROAD,5143142,STATEN ISLAND,10304
2,10/28/2019,Y2,VACATE ORDER FULLY RESCINDED,2728,10/28/2019,5134968,643 1/2 RICHMOND ROAD,5143142,STATEN ISLAND,10304
,,,OBSERVED ONE STORY BUILDING AT EXP#2 HAS BEEN DEMOLISHED UNDER PERMIT# 520306865 AND SIGNED OFF ON 09-18-18. NO UNSAFE CONDITION OBSERVED.,,,5134968,643 1/2 RICHMOND ROAD,5143142,STATEN ISLAND,10304
1,06/08/2018,Y1,FULL VACATE ORDER ISSUED,1601,06/08/2018,5134968,643 1/2 RICHMOND ROAD,5143142,STATEN ISLAND,10304
,,,ROOF COLLAPSED AND EXTERIOR WALLS AT EXPOSURE 2 AN 4 ARE LEANING,,,5134968,643 1/2 RICHMOND ROAD,5143142,STATEN ISLAND,10304
,,,,,,2327537,2146 BARTOW AVENUE,2128425,BRONX,10475
#,Disposition,Disposition,Disposition,Inspection,Date,2327537,2146 BARTOW AVENUE,2128425,BRONX,10475
,Date,Code,Disposition,By,Date,2327537,2146 BARTOW AVENUE,2128425,BRONX,10475
,,,,,,2327537,2146 BARTOW AVENUE,2128425,BRONX,10475
2,11/16/2021,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2678,11/16/2021,2327537,2146 BARTOW AVENUE,2128425,BRONX,10475
,,,NO ACCESS STORE IS CLOSED,,,2327537,2146 BARTOW AVENUE,2128425,BRONX,10475
1,11/12/2021,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,1751,11/12/2021,2327537,2146 BARTOW AVENUE,2128425,BRONX,10475
,,,C1'  1ST ATTEMPT  NO ACCESS  MALL,,,2327537,2146 BARTOW AVENUE,2128425,BRONX,10475
,,,,,,2283877,2146 BARTOW AVENUE,2128425,BRONX,10475
#,Disposition,Disposition,Disposition,Inspection,Date,2283877,2146 BARTOW AVENUE,2128425,BRONX,10475
,Date,Code,Disposition,By,Date,2283877,2146 BARTOW AVENUE,2128425,BRONX,10475
,,,,,,2283877,2146 BARTOW AVENUE,2128425,BRONX,10475
2,07/15/2019,L2,STOP WORK ORDER FULLY RESCINDED,3086,07/10/2019,2283877,2146 BARTOW AVENUE,2128425,BRONX,10475
,,,"FULLY RESCINDED,VIOLATING CONDITIONS CORRECTED,CONST/DOCS                       (SSP)PROV-ENG/DD, SUPER DAILY LOG BOOK PROVIDED",,,2283877,2146 BARTOW AVENUE,2128425,BRONX,10475
1,06/27/2019,A3,FULL STOP WORK ORDER SERVED,3053,06/26/2019,2283877,2146 BARTOW AVENUE,2128425,BRONX,10475
,,,STOP ALL WORK . NO NEW WORK ALLOWED,,,2283877,2146 BARTOW AVENUE,2128425,BRONX,10475
,,,,,,2259658,2146 BARTOW AVENUE,2128425,BRONX,10475
#,Disposition,Disposition,Disposition,Inspection,Date,2259658,2146 BARTOW AVENUE,2128425,BRONX,10475
,Date,Code,Disposition,By,Date,2259658,2146 BARTOW AVENUE,2128425,BRONX,10475
,,,,,,2259658,2146 BARTOW AVENUE,2128425,BRONX,10475
2,05/11/2020,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2227,05/11/2020,2259658,2146 BARTOW AVENUE,2128425,BRONX,10475
,,,NO INSPECTION REQUIRED AT THIS TIME. JOB WAS SIGN OFF,,,2259658,2146 BARTOW AVENUE,2128425,BRONX,10475
1,04/18/2018,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2884,04/04/2018,2259658,2146 BARTOW AVENUE,2128425,BRONX,10475
,,,LS4 POSTED,,,2259658,2146 BARTOW AVENUE,2128425,BRONX,10475
,,,,,,2245460,2130 BARTOW AVENUE,2128425,BRONX,10475
#,Disposition,Disposition,Disposition,Inspection,Date,2245460,2130 BARTOW AVENUE,2128425,BRONX,10475
,Date,Code,Disposition,By,Date,2245460,2130 BARTOW AVENUE,2128425,BRONX,10475
,,,,,,2245460,2130 BARTOW AVENUE,2128425,BRONX,10475
5,07/14/2017,Y2,VACATE ORDER FULLY RESCINDED,1734,07/14/2017,2245460,2130 BARTOW AVENUE,2128425,BRONX,10475
,,,OK FOR FULL VACATE RESCISSION; BUILDING REPAIRED VIA APPLICATION #220593784 INSPECTED 07/05/17 WITH PASS FINAL STATUS.LETTER OF COMPLETION ON FILE. LIFT AS DOB RECORDS AS PER CHIEF.,,,2245460,2130 BARTOW AVENUE,2128425,BRONX,10475
4,06/30/2017,Y4,VACATE ORDER PARTIALLY RESCINDED,1734,06/29/2017,2245460,2130 BARTOW AVENUE,2128425,BRONX,10475
,,,"PARTIAL ALLOWANCE OF VACATE TO RESUME COMMERICAL OPERATIONS.BUILDING NON STRUCTUALLY AFFECTED, PE REPORT ON FILE  DATED 062917 ACTIVE PERMIT # 220593784 CURRENT. TR1 ON FILE.MAINTAIN REPAIRED AREA OCCUPANT FREE.",,,2245460,2130 BARTOW AVENUE,2128425,BRONX,10475
3,06/27/2017,Y4,VACATE ORDER PARTIALLY RESCINDED,1734,06/27/2017,2245460,2130 BARTOW AVENUE,2128425,BRONX,10475
,,,PARTIAL ALLOWANCE TO SAFEGUARD EXTERIOR WALL OF BUILDING DUE TO VEHICLE COLLISION INTO FA ADE UNDER P.E. AUSPICE; NO OTHER WORK.,,,2245460,2130 BARTOW AVENUE,2128425,BRONX,10475
2,06/27/2017,Y1,FULL VACATE ORDER ISSUED,1734,06/27/2017,2245460,2130 BARTOW AVENUE,2128425,BRONX,10475
,,,PARTIAL ALLOWANCE TO ALLOW SAFEGUARDING OF EXTERIOR WALL; UNDER P.E. AUSPICE DUE TO VEHICLE COLLISION INTO COMMERCIAL BUILDING; NO OTHER WORK.,,,2245460,2130 BARTOW AVENUE,2128425,BRONX,10475
1,06/23/2017,Y1,FULL VACATE ORDER ISSUED,2595,06/22/2017,2245460,2130 BARTOW AVENUE,2128425,BRONX,10475
,,,Y1 - FULL VACATE DUE TO PARTIAL COLLAPSE OF BEARING WALL.,,,2245460,2130 BARTOW AVENUE,2128425,BRONX,10475
,,,,,,2253297,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
#,Disposition,Disposition,Disposition,Inspection,Date,2253297,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
,Date,Code,Disposition,By,Date,2253297,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
,,,,,,2253297,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
2,12/08/2017,Y2,VACATE ORDER FULLY RESCINDED,1734,12/08/2017,2253297,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
,,,BASED ON IN SITE INSPECTION AND COMMUNICATION BY FEU ON 12/06/17 BUILDING HAS BEEN SATISFACTORILY ABATED TO SAFE LEVEL,,,2253297,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
1,11/22/2017,Y1,FULL VACATE ORDER ISSUED,2668,11/22/2017,2253297,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
,,,Y1 FULL VACATE DUE A FIRE CAUSING STRUCTURAL DAMAGE AND PARTIAL COLLAPSE.  DOB SERVED FOR FIRE RENDERING PREMISE NON COMPLIANT.,,,2253297,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
,,,,,,2196950,2250 AQUEDUCT AVENUE EAST,2014523,BRONX,10453
#,Disposition,Disposition,Disposition,Inspection,Date,2196950,2250 AQUEDUCT AVENUE EAST,2014523,BRONX,10453
,Date,Code,Disposition,By,Date,2196950,2250 AQUEDUCT AVENUE EAST,2014523,BRONX,10453
,,,,,,2196950,2250 AQUEDUCT AVENUE EAST,2014523,BRONX,10453
2,12/08/2017,Y2,VACATE ORDER FULLY RESCINDED,2172,12/08/2017,2196950,2250 AQUEDUCT AVENUE EAST,2014523,BRONX,10453
,,,OK TO LIFT VACATE ORDER AS PER BEST SQUAD REPORT BLDNG DEMOLISHED TO SAFE LEVEL.,,,2196950,2250 AQUEDUCT AVENUE EAST,2014523,BRONX,10453
1,04/10/2014,Y3,PARTIAL VACATE ORDER ISSUED,2421,04/09/2014,2196950,2250 AQUEDUCT AVENUE EAST,2014523,BRONX,10453
,,,"P/VACATE: DETACHED PRIVATE FRAME DWELLING @ REAR OF HOME IN                     DISREPAIR, ENDANGER OF COLLAPSE & DANGER TO TENANTS & PUBLIC",,,2196950,2250 AQUEDUCT AVENUE EAST,2014523,BRONX,10453
,,,,,,2005179,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
#,Disposition,Disposition,Disposition,Inspection,Date,2005179,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
,Date,Code,Disposition,By,Date,2005179,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
,,,,,,2005179,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
2,05/01/1991,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,0527,04/17/1991,2005179,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
,,,THE INSPECTOR WAS UNABLE TO GAIN ACCESS,,,2005179,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
1,04/04/1991,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,1088,03/13/1991,2005179,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
,,,NO ONE HOME,,,2005179,2250 AQUEDUCT AVENUE,2014523,BRONX,10453
,,,,,,3635506,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
#,Disposition,Disposition,Disposition,Inspection,Date,3635506,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
,Date,Code,Disposition,By,Date,3635506,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
,,,,,,3635506,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
2,02/14/2018,A8,ECB VIOLATION SERVED,2783,02/14/2018,3635506,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
,,,FAILED TO OBTAIN A CONSTRUCTION FENCE PERMIT,,,3635506,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
1,01/24/2018,E7,COMPLAINT ASSIGNED TO SCAFFOLD SAFETY TEAM,0686,01/24/2018,3635506,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
,,,SCAFFOLD UNIT JURISDICTION,,,3635506,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
,,,,,,3611633,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
#,Disposition,Disposition,Disposition,Inspection,Date,3611633,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
,Date,Code,Disposition,By,Date,3611633,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
,,,,,,3611633,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
3,09/09/2021,Y1,FULL VACATE ORDER ISSUED,3070,09/09/2021,3611633,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
,,,INSP.ABREU OBSERVED BUILDING ALREADY DEMOLISHED AND JOB FILE                    D ALREADY SIGNED OFF.ACTIVE FENCE ON SITE.REFER TO BORO,,,3611633,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
2,07/26/2017,Y1,FULL VACATE ORDER ISSUED,2384,07/24/2017,3611633,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
,,,PARTIAL COLLAPSE OF ROOF AND REMAINING ROOF IS IN DANGER OF COLLAPSE AND        COMPLETE DISREPAIR AS PER FEU ENGINEER FRIAS,,,3611633,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
1,07/25/2017,Y1,FULL VACATE ORDER ISSUED,1601,07/24/2017,3611633,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
,,,PARTIAL COLLAPSE OF ROOF AND REMAINING ROOF IS IN DANGER OF                     COLLAPSE AND COMPLETE DISREPAIR AS PER FEU ENGINEER FRIAS,,,3611633,40 KOSSUTH PLACE,3074324,BROOKLYN,11221
,,,,,,3626228,273 NEW JERSEY AVENUE,3083824,BROOKLYN,11207
#,Disposition,Disposition,Disposition,Inspection,Date,3626228,273 NEW JERSEY AVENUE,3083824,BROOKLYN,11207
,Date,Code,Disposition,By,Date,3626228,273 NEW JERSEY AVENUE,3083824,BROOKLYN,11207
,,,,,,3626228,273 NEW JERSEY AVENUE,3083824,BROOKLYN,11207
2,11/27/2017,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2396,11/04/2017,3626228,273 NEW JERSEY AVENUE,3083824,BROOKLYN,11207
,,,"DEMO UNDER EMERGENCY DECLARATION, HPD. BUILDING DOWN, PERMIT                    TO BE PULLED",,,3626228,273 NEW JERSEY AVENUE,3083824,BROOKLYN,11207
1,11/03/2017,D4,COMPLAINT ASSIGNED TO BEST SQUAD,2389,11/03/2017,3626228,273 NEW JERSEY AVENUE,3083824,BROOKLYN,11207
,,,DEMO PERMIT 321676986,,,3626228,273 NEW JERSEY AVENUE,3083824,BROOKLYN,11207
,,,,,,3539065,273 NEW JERSEY AVENUE,3083824,BROOKLYN,11207
