X1,X2,complaint_num,address,bin,boro,zip
Comments:,COMPLY WITH CODE IMMEDIATELY COMPLY WITH VIOLATION,3678482,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,05/21/2018 -  - BY BADGE # 2791,3650556,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,05/23/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3650556,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,"WORK COMPLETED. INSTALLATION OF STRUCTRAL SHORING BASE,1ST,                     2ND",3650556,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,01/31/2018 -  - BY BADGE # 2554,3636680,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,02/10/2021 - XX - ADMINISTRATIVE CLOSURE,3636680,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,NO VIOLATING CONDITIONS OBSERVED NO ACTION TAKEN FROM PLUMBI                    NG ENFORCEMENT,3636680,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,01/31/2018 -  - BY BADGE # 2276,3636679,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,02/01/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3636679,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,NO VIOLATION WARRANTY SEE APPLICATION B437635 AND B437457,3636679,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,01/24/2018 -  - BY BADGE # 2387,3635692,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,01/24/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3635692,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,I-2 NO STRUCTURAL ISSUES OBSERVED AT INTERIOR APARTMENTS ON 2ND AND 3RD FLOORS.,3635692,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,05/06/2017 -  - BY BADGE # 0235,3601424,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,05/07/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3601424,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,I2--SHED PROPERLY ILLUMINATED AT TIME OF INSPECTION.,3601424,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,03/25/2017 -  - BY BADGE # 2610,3596024,259 DEKALB AVENUE,3339646,BROOKLYN,11205
Disposition:,03/25/2017 - H1 - PLEASE SEE COMPLAINT NUMBER  3594269,3596024,259 DEKALB AVENUE,3339646,BROOKLYN,11205
Comments:,H-1 PLEASE SEE COMPLAINT #3594269,3596024,259 DEKALB AVENUE,3339646,BROOKLYN,11205
Last Inspection:,03/23/2017 -  - BY BADGE # 2632,3596022,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,03/23/2017 - XX - ADMINISTRATIVE CLOSURE,3596022,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,DUPLICATE COMPLAINT # 3596024 PENDING INSPECTION.,3596022,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,03/07/2017 -  - BY BADGE # 1871,3594269,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,03/08/2017 - A8 - ECB VIOLATION SERVED,3594269,290 CLINTON AVENUE,3339646,BROOKLYN,11205
DOB Violation #:,030717CNETV01,3594269,290 CLINTON AVENUE,3339646,BROOKLYN,11205
ECB Violation #:,35219801Y,3594269,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,A-8 ECB ISSUED FOR FAILURE TO MAINTAIN DUE TO CRACKED AND BULGING BRICKS AT 1ST.FLOOR,3594269,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,09/29/2016 -  - BY BADGE # 2283,3575893,259 DEKALB AVENUE,3339646,BROOKLYN,11205
Disposition:,09/29/2016 - A8 - ECB VIOLATION SERVED,3575893,259 DEKALB AVENUE,3339646,BROOKLYN,11205
DOB Violation #:,092916CERDL02,3575893,259 DEKALB AVENUE,3339646,BROOKLYN,11205
ECB Violation #:,35212815N,3575893,259 DEKALB AVENUE,3339646,BROOKLYN,11205
Comments:,A8  FOUND LEFT SIDE FRONT OF BLDG NEAR 3RD  TIER W/ BRICK FACADE 2 FT X 6 FT    BULGING.,3575893,259 DEKALB AVENUE,3339646,BROOKLYN,11205
Last Inspection:,07/19/2014 -  - BY BADGE # 0051,3486382,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,07/20/2014 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3486382,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,NO CONSTRUCTION ACTIVITY AT TIME OF INSPECTION,3486382,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,04/27/2014 -  - BY BADGE # 1760,3476886,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,04/27/2014 - A8 - ECB VIOLATION SERVED,3476886,290 CLINTON AVENUE,3339646,BROOKLYN,11205
DOB Violation #:,042714CNE01R/35091316,3476886,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,1 VIOLATION WRITTEN FOR FAILURE TO MAINTAIN FOR BULGING BRIC                    K.VENEER WALL AT SOUTH FACADE WALL,3476886,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,04/29/2013 -  - BY BADGE # 2431,3442559,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,04/29/2013 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3442559,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,NO LEANING OR PROTRUDING BRICKS OBSERVED AT TIME OF INSPECTI,3442559,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,07/09/2012 -  - BY BADGE # 2251,3417566,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,07/09/2012 - A8 - ECB VIOLATION SERVED,3417566,290 CLINTON AVENUE,3339646,BROOKLYN,11205
DOB Violation #:,070912C02SH01,3417566,290 CLINTON AVENUE,3339646,BROOKLYN,11205
ECB Violation #:,34985604L,3417566,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,SIDE WALL BRICK FACADE ABOVE 1ST FL WINDOWS SHOWS SOME BULGI                    NG. DOES NOT APPEAR IMMINENT COLLAPSE,3417566,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,10/17/2007 -  - BY BADGE # 2338,3232999,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,10/17/2007 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3232999,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,NO EXTEIMAL BRICK PAINTING OBSERVED AT TIME OF INSPECTION,3232999,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,06/16/2007 -  - BY BADGE # 0526,3225196,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,06/18/2007 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3225196,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,NO AFTER HOURS CONSTRUCTION ACTIVITY ON THE WEEKEND,3225196,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,05/09/2007 -  - BY BADGE # 0437,3224104,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,05/10/2007 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3224104,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,NO WEEKNIGHTS RENOVATION UNTIL 10PM,3224104,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,04/06/2022 -  - BY BADGE # 3242,3838610,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Disposition:,04/07/2022 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3838610,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Comments:,"AT THE TIME OF INSPECTION, THERE WAS NO CONSTRUCTION ACTIVITY ON SITE . SITE HAS ACTIVE PERMIT FOR SWSNO VIOLATING CONDITIONS OBSERVED",3838610,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Last Inspection:,12/24/2020 -  - BY BADGE # 2399,3780364,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Disposition:,12/24/2020 - A8 - ECB VIOLATION SERVED,3780364,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
DOB Violation #:,122420C302TV01,3780364,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
ECB Violation #:,35501631J,3780364,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Comments:,ISSUED A FAILURE TO COMPLY WITH A VACATE ORDER # B-299/20,3780364,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Last Inspection:,10/20/2020 -  - BY BADGE # 2725,3773615,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Disposition:,10/20/2020 - W1 - VIOLATION SERVED FOR DISOBEYING VACATE ORDER,3773615,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
DOB Violation #:,VIO20-01441,3773615,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Comments:,"W1 - AT TIME OF INSPECTION, DELI AT 1ST FLOOR OF PREMISES OCCUPIED CONTRARY TO FULL VACATE ORDER #B299/20 - BUILDING VIOLATION SERVED",3773615,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Last Inspection:,10/20/2020 -  - BY BADGE # 2725,3773518,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Disposition:,10/20/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3773518,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Comments:,FULL VACATE ORDER #B299/20 POSTED AT PREMISES - IN COMPLIANCE.,3773518,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Last Inspection:,11/22/2013 -  - BY BADGE # 2438,3463010,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Disposition:,11/22/2013 - A8 - ECB VIOLATION SERVED,3463010,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
DOB Violation #:,"11222013P302EDB1,2,3,",3463010,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
ECB Violation #:,35008870H  35008871J,3463010,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Comments:,"GAS, WATER, DRAINAGE RAN TO COOKING EQUIPMENT & FIXTURES                        WITH NO PERMIT",3463010,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Last Inspection:,11/01/2011 -  - BY BADGE # 0367,3395158,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Disposition:,11/15/2011 - A1 - BUILDINGS VIOLATION(S) SERVED,3395158,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Electrical Violation #:,B344446,3395158,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Comments:,NO APP FOR SIGN 24X24,3395158,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Last Inspection:,11/01/2011 -  - BY BADGE # 0367,3395157,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Disposition:,11/15/2011 - A1 - BUILDINGS VIOLATION(S) SERVED,3395157,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Electrical Violation #:,B344445,3395157,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Comments:,NO APP FOR SIGN 3X20,3395157,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Last Inspection:,11/01/2011 -  - BY BADGE # 0367,3385448,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Disposition:,11/15/2011 - A1 - BUILDINGS VIOLATION(S) SERVED,3385448,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Electrical Violation #:,B344444,3385448,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Comments:,NO APP FORV LIGHT SWITCH OUTLET PANEL FEEDER,3385448,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Last Inspection:,07/22/2011 -  - BY BADGE # 2308,3383982,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Disposition:,07/27/2011 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3383982,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Comments:,NO ACTION,3383982,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Last Inspection:,06/22/2009 -  - BY BADGE # 2222,3309333,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Disposition:,06/26/2009 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3309333,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Comments:,COMPLYING WITH VACATE # 181/09,3309333,497 MYRTLE AVENUE,3054521,BROOKLYN,11205
Last Inspection:,12/14/2020 -  - BY BADGE # 3222,3777505,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,12/14/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3777505,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,OBSERVED NO EVIDENCE OF EXCESSIVE DEBRIS. SIDEWALK SHED IN PLACE AT ENTIRE      EXPOSURE 1 AT THIS LOCATION.,3777505,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,07/08/2020 -  - BY BADGE # 3140,3758934,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,07/08/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3758934,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,NO CONSTRUCTION WORK AT PROPERITY,3758934,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,07/08/2020 -  - BY BADGE # ADMN,3758877,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,07/08/2020 - XX - ADMINISTRATIVE CLOSURE,3758877,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,SEE NEW 7J COMPLAINT #3758934,3758877,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,06/01/2020 -  - BY BADGE # 3075,3754445,337 LENNOX ROAD,3396954,BROOKLYN,11226
Disposition:,06/01/2020 - A8 - ECB VIOLATION SERVED,3754445,337 LENNOX ROAD,3396954,BROOKLYN,11226
DOB Violation #:,060120CE13ER01,3754445,337 LENNOX ROAD,3396954,BROOKLYN,11226
ECB Violation #:,35464991N,3754445,337 LENNOX ROAD,3396954,BROOKLYN,11226
Comments:,"COMP OF SWS NOT CODED COMPLIANT. I OBSERVED SWS IN PLACE                        EXPIRED PERMIT. OBTAIN NEW.PERMIT. NCW,",3754445,337 LENNOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,05/12/2020 -  - BY BADGE # 2687,3752410,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,05/12/2020 - A8 - ECB VIOLATION SERVED,3752410,337 LENOX ROAD,3396954,BROOKLYN,11226
ECB Violation #:,39022188L,3752410,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,VIOLATION FILED CLASS 1 RTS CONTINUE,3752410,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,03/31/2020 -  - BY BADGE # 3134,3748496,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,03/31/2020 - A8 - ECB VIOLATION SERVED,3748496,337 LENOX ROAD,3396954,BROOKLYN,11226
DOB Violation #:,033120E3134C01,3748496,337 LENOX ROAD,3396954,BROOKLYN,11226
ECB Violation #:,38271849K,3748496,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,RESTORE TO SERVICE RECURRING.,3748496,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,03/26/2020 -  - BY BADGE # 2765,3748184,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,03/26/2020 - A8 - ECB VIOLATION SERVED,3748184,337 LENOX ROAD,3396954,BROOKLYN,11226
ECB Violation #:,39020472J,3748184,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,VF,3748184,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,03/02/2020 -  - BY BADGE # 2742,3738775,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,03/03/2020 - A8 - ECB VIOLATION SERVED,3738775,337 LENOX ROAD,3396954,BROOKLYN,11226
ECB Violation #:,39018709X,3738775,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,COMPLAINT (VF) RTS.,3738775,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,01/25/2019 -  - BY BADGE # 2974,3678771,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,01/25/2019 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3678771,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,N.V NO VIOLATIONS,3678771,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,10/02/2018 -  - BY BADGE # 1795,3669565,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,10/02/2018 - I1 - COMPLAINT UNSUBSTANTIATED BASED ON DEPARTMENT RECORDS,3669565,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,PERMIT 321826324 FOR FIRE PROOFING WAS ISSUED 10/2/2018,3669565,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,09/10/2018 -  - BY BADGE # 2725,3665869,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,09/10/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3665869,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,I2 - VALID PERMITS POSTED - SPRINKLER PERMIT #321767307 AND ELECTRICAL PERMIT #B00015483 - NO WORK IN PROGRESS AT TIME OF INSPECTION,3665869,337 LENOX ROAD,3396954,BROOKLYN,11226
Last license recorded:,FS  000129 on 09/10/2018,3665869,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,04/12/2018 -  - BY BADGE # 2678,3644560,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,04/13/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3644560,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,NO VIOLATION WARRANTY AT THE TIME OF INSPECTION SEE JOB #'S  B00015483          B00023398,3644560,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,01/11/2018 -  - BY BADGE # 2656,3634193,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,01/12/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3634193,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,VACATE ORDER APPEARS TO BE IN COMPLIANCE AT THE TIME OF INSPECTION.,3634193,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,01/10/2018 -  - BY BADGE # 2276,3634140,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,01/11/2018 - A8 - ECB VIOLATION SERVED,3634140,337 LENOX ROAD,3396954,BROOKLYN,11226
DOB Violation #:,011018EE317FM5,3634140,337 LENOX ROAD,3396954,BROOKLYN,11226
ECB Violation #:,35274568Z,3634140,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,DEFECTIVE SERVICE EQUIPMENT IN BASEMENT DUE TO FLOODING,3634140,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,12/18/2017 -  - BY BADGE # 2547,3631894,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,12/18/2017 - A8 - ECB VIOLATION SERVED,3631894,337 LENOX ROAD,3396954,BROOKLYN,11226
DOB Violation #:,121817E2547C03,3631894,337 LENOX ROAD,3396954,BROOKLYN,11226
ECB Violation #:,38260300J,3631894,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,"INOPERATIVE ZONE LOCK RESTRICTOR AND DOOR POSITIONING MONITOR IN VIOLATION OF B151, SUB SECTION 28-304.1 CLASS 1. A CEASE USE ORDER  WAS SUBSEQUENTLY PLACED ON THIS DEVICE",3631894,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,09/23/2015 -  - BY BADGE # 2547,3529843,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,09/23/2015 - A8 - ECB VIOLATION SERVED,3529843,337 LENOX ROAD,3396954,BROOKLYN,11226
DOB Violation #:,092315E2547C02,3529843,337 LENOX ROAD,3396954,BROOKLYN,11226
ECB Violation #:,38238821Y,3529843,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,ECB VIOLATION ISSUED,3529843,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,09/23/2015 -  - BY BADGE # 2547,3522088,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,09/23/2015 - H1 - PLEASE SEE COMPLAINT NUMBER  3529843,3522088,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,AS PER REFERENCED COMPLAINT,3522088,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,06/10/2015 -  - BY BADGE # 0338,3518164,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,06/10/2015 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3518164,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,NO SHAKING AT TIME OF INSPECTION,3518164,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,02/17/2015 -  - BY BADGE # 2282,3506102,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,02/17/2015 - A8 - ECB VIOLATION SERVED,3506102,337 LENOX ROAD,3396954,BROOKLYN,11226
DOB Violation #:,021715CERDF01,3506102,337 LENOX ROAD,3396954,BROOKLYN,11226
ECB Violation #:,35117521M,3506102,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,"FAILURE TO MNTN BLDG EXTERIOR, STUCCO/STYROFOAM COVER UNDERN                    EATH  6 FLOOR BALCONY AT CENTER  IS MISSING EXPOSURE 1",3506102,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,09/04/2014 -  - BY BADGE # 2559,3491150,337 LENNOX ROAD,3396954,BROOKLYN,11226
Disposition:,09/08/2014 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3491150,337 LENNOX ROAD,3396954,BROOKLYN,11226
Comments:,NO VIOLATION WARRANTED AT THIS TIME,3491150,337 LENNOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,05/07/2014 -  - BY BADGE # 0437,3451593,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,05/08/2014 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3451593,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,PARTIAL VACATE ORDER COMPLIED WITH AT TIME OF INSPECTION,3451593,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,07/03/2013 -  - BY BADGE # 1252,3449047,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,07/05/2013 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3449047,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,NO OCCUPANCY FOUND AT REAR OF BLDG VACATE #153/2013 IN                          COMPLIANCE AT TIME OF INSP,3449047,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,03/04/2010 -  - BY BADGE # 1778,3334425,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,03/04/2010 - A1 - BUILDINGS VIOLATION(S) SERVED,3334425,337 LENOX ROAD,3396954,BROOKLYN,11226
Electrical Violation #:,B324937,3334425,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,NO PERMIT FOR (2) ELEVATORS CONTROL WIRING,3334425,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,01/08/2010 -  - BY BADGE # 2372,3330005,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,01/15/2010 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,3330005,337 LENOX ROAD,3396954,BROOKLYN,11226
DOB Violation #:,010810C17JP01,3330005,337 LENOX ROAD,3396954,BROOKLYN,11226
ECB Violation #:,34823376R,3330005,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,FAILURE TO MAINTAIN SAFETY EQUIPMENT MEASURED OR TEMPORARY C                    ONSTRUCTION NO GUARD RAILS AT OPENING FOR EXTERIOR STAIR TO,3330005,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,05/19/2009 -  - BY BADGE # 2372,3307070,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,06/03/2009 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,3307070,337 LENOX ROAD,3396954,BROOKLYN,11226
DOB Violation #:,051909C17JP01,3307070,337 LENOX ROAD,3396954,BROOKLYN,11226
ECB Violation #:,34777405M,3307070,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,JOB FENCE NOT CONSTRUCTED PURSUANT SUBSECTION NOTED 8'W CONS                    TRUCTION HAS LOOSE DETACHED AND LEANING BOARD FRONT GATE OPE,3307070,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,05/19/2009 -  - BY BADGE # 2372,3307069,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,06/03/2009 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,3307069,337 LENOX ROAD,3396954,BROOKLYN,11226
DOB Violation #:,051909C17JP02,3307069,337 LENOX ROAD,3396954,BROOKLYN,11226
ECB Violation #:,34777404K,3307069,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,SUPPORTED SCAFFOLD ERECTED OR INSTALLED OVER 40FT. WITHOUT P                    ERMIT NOTED: APPROX 50FT SCAFFOLD ERECTED ON TOP OF SHED AT,3307069,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,05/19/2009 -  - BY BADGE # 2372,3307068,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,06/03/2009 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,3307068,337 LENOX ROAD,3396954,BROOKLYN,11226
DOB Violation #:,051909C17JP03,3307068,337 LENOX ROAD,3396954,BROOKLYN,11226
ECB Violation #:,34777406Y,3307068,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,USE OF SUPPORTED SCAFFOLD WITHOUT SCAFFOLD USER CERTIFICATE                     NOTED: 3 MEN WORKING ON 50' SUPPORTED SCAFFOLD WITHOUT SCAFF,3307068,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,08/27/2008 -  - BY BADGE # 2262,3277706,337 LENOX ROAD,3396954,BROOKLYN,11226
Disposition:,08/27/2008 - H3 - BUILDING VIOLATION ISSUED FOR FAILURE TO OBEY STOP WORK ORDER  3270157,3277706,337 LENOX ROAD,3396954,BROOKLYN,11226
DOB Violation #:,082708CID02MG,3277706,337 LENOX ROAD,3396954,BROOKLYN,11226
Comments:,"CONSTRUCTION OF FOOTINGS AT EXPOSURE 4,NO SUPPORT OF EXCAVAT                    ION,IMPROPER SITE EGRESS,NO GUARD RAILS,CONTRARY TO SWO",3277706,337 LENOX ROAD,3396954,BROOKLYN,11226
Last Inspection:,11/16/2020 -  - BY BADGE # 2399,3776524,267 MALCOLM X BOULEVARD,3046891,BROOKLYN,11233
