X1,X2,complaint_num,address,bin,boro,zip
Last Inspection:,10/13/2018 -  - BY BADGE # 2905,3670946,575 FULTON STREET,3000356,BROOKLYN,11201
Disposition:,10/15/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3670946,575 FULTON STREET,3000356,BROOKLYN,11201
Comments:,"OBSERVED DEMOLITION IN PROGRESS, NO OCCUPANCY. PEREMPTORY VACATE ORDER #        B482/2018 POSTED.",3670946,575 FULTON STREET,3000356,BROOKLYN,11201
Last Inspection:,10/02/2018 -  - BY BADGE # 91KX,3670062,575 FULTON STREET,3000356,BROOKLYN,11201
Disposition:,10/04/2018 - A1 - BUILDINGS VIOLATION(S) SERVED,3670062,575 FULTON STREET,3000356,BROOKLYN,11201
DOB Violation #:,100218FEU30203IK,3670062,575 FULTON STREET,3000356,BROOKLYN,11201
Comments:,FULLY DEMO BLDG.WRK COMMENCE BY 10/9/18.WRK PERFORM BY CONTR                    FOR DEMO.DAILY RPTS SUBMIT BY PE.FILE APP FOR WRK W/2BUS DAY,3670062,575 FULTON STREET,3000356,BROOKLYN,11201
Last Inspection:,11/17/2011 -  - BY BADGE # 0686,3395939,575 FULTON STREET,3000356,BROOKLYN,11201
Disposition:,11/17/2011 - I1 - COMPLAINT UNSUBSTANTIATED BASED ON DEPARTMENT RECORDS,3395939,575 FULTON STREET,3000356,BROOKLYN,11201
Comments:,PERMIT 320326321,3395939,575 FULTON STREET,3000356,BROOKLYN,11201
Last Inspection:,10/19/2011 -  - BY BADGE # 2445,3393320,575 FULTON STREET,3000356,BROOKLYN,11201
Disposition:,10/20/2011 - A1 - BUILDINGS VIOLATION(S) SERVED,3393320,575 FULTON STREET,3000356,BROOKLYN,11201
DOB Violation #:,101911CN0201EQ/289716,3393320,575 FULTON STREET,3000356,BROOKLYN,11201
Comments:,CONTRARY TO PLAN: SIGN AT EAST FRONT FACADE HAD ADDED A VERT                    ICAL SIGN NOT SHOWN ON PLAN-APPROX 25FT X 8 FT,3393320,575 FULTON STREET,3000356,BROOKLYN,11201
Last Inspection:,03/04/2004 -  - BY BADGE # 1841,3123617,575 FULTON STREET,3000356,BROOKLYN,11201
Disposition:,03/08/2004 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3123617,575 FULTON STREET,3000356,BROOKLYN,11201
Comments:,NO DEBRIS AND MATERIALS OBSERVED AT THE TIME OF INSPECTION,3123617,575 FULTON STREET,3000356,BROOKLYN,11201
Last Inspection:,05/06/1997 -  - BY BADGE # 0427,3054786,575 FULTON STREET,3000356,BROOKLYN,11201
Disposition:,05/19/1997 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3054786,575 FULTON STREET,3000356,BROOKLYN,11201
Comments:,CEILING IN CELLAR FIXED NO ACCESS IN CELLAR 2ND TO 5TH FL                       (CLOSED),3054786,575 FULTON STREET,3000356,BROOKLYN,11201
Last Inspection:,05/06/1997 -  - BY BADGE # 0427,3054775,575 FULTON STREET,3000356,BROOKLYN,11201
Disposition:,05/19/1997 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3054775,575 FULTON STREET,3000356,BROOKLYN,11201
Comments:,"WALL & CEILING IN CELLAR HAS BEEN REPAIRED, STRUCTURAL                          STABILITY NOT AFFECTED",3054775,575 FULTON STREET,3000356,BROOKLYN,11201
Last Inspection:,12/09/1994 -  - BY BADGE # 0685,3037900,575 FULTON STREET,3000356,BROOKLYN,11201
Disposition:,12/23/1994 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3037900,575 FULTON STREET,3000356,BROOKLYN,11201
Comments:,NO ACTIVITY GOING ON.  NO EVIDENCE OF A STOREFRONT                              ERECTED WITHOUT PERMIT,3037900,575 FULTON STREET,3000356,BROOKLYN,11201
Last Inspection:,03/26/1993 -  - BY BADGE # 0340,3027925,575 FULTON STREET,3000356,BROOKLYN,11201
Disposition:,04/21/1993 - B1 - BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,3027925,575 FULTON STREET,3000356,BROOKLYN,11201
DOB Violation #:,032693C2C01,3027925,575 FULTON STREET,3000356,BROOKLYN,11201
Comments:,"BULGING BRICK CHIMNEY, CKACK AND BROKEN BEAMS 1ST. FL. AT                       TIME OF INSPECTION. 2ND FLOOR SEALED",3027925,575 FULTON STREET,3000356,BROOKLYN,11201
Last Inspection:,07/22/2021 -  - BY BADGE # ADMN,4852853,17019 GAR 118 AVE,4510610,QUEENS,11434
Disposition:,07/22/2021 - P6 - INITIAL NOTIFICATION ACCEPTED,4852853,17019 GAR 118 AVE,4510610,QUEENS,11434
Job Number:,421788033,4852853,17019 GAR 118 AVE,4510610,QUEENS,11434
Comments:,NOTIFICATION ACCEPTED,4852853,17019 GAR 118 AVE,4510610,QUEENS,11434
Last Inspection:,08/15/2019 -  - BY BADGE # 2918,4786495,170-19 GAR 118 AVENUE,4510610,QUEENS,11434
Disposition:,08/20/2019 - A6 - VACANT/OPEN/UNGUARDED STRUCTURE - VIOLATION(S) ISSUED,4786495,170-19 GAR 118 AVENUE,4510610,QUEENS,11434
Comments:,A6-UB FOR FULL DEMO ISSUED FOR THE GARAGE THAT IS IN A STATE OF DISREPAIR. ROOF COLLAPSING INTO GARAGE AND EXPOSURE 1 AND 4 WALLS  HAVE SEPARATED AND IN DANGER OF COLLAPSE.,4786495,170-19 GAR 118 AVENUE,4510610,QUEENS,11434
Last Inspection:,08/20/2019 -  - BY BADGE # 3138,4786367,170-19 GAR 118 AVENUE,4510610,QUEENS,11434
Disposition:,08/20/2019 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4786367,170-19 GAR 118 AVENUE,4510610,QUEENS,11434
Comments:,VACATE ORDER #Q310/19 IS IN COMPLIANCE AT TIME OF INSPECTION.,4786367,170-19 GAR 118 AVENUE,4510610,QUEENS,11434
Last Inspection:,08/15/2019 -  - BY BADGE # 2918,4785825,170-19 GAR 118 AVENUE,4510610,QUEENS,11434
Disposition:,08/15/2019 - Y1 - FULL VACATE ORDER ISSUED,4785825,170-19 GAR 118 AVENUE,4510610,QUEENS,11434
DOB Violation #:,081519CERJW03,4785825,170-19 GAR 118 AVENUE,4510610,QUEENS,11434
ECB Violation #:,35432934K,4785825,170-19 GAR 118 AVENUE,4510610,QUEENS,11434
Comments:,Y-1 FULL VACATE ON GARAGE THAT IS IN A STATE OF DISREPAIRS ROOF COLLAPSING INTO GARAGE AND EXPOSURE 1 AND 4 HAS SEPARATED AND IN DANGER OF COLLAPSE.,4785825,170-19 GAR 118 AVENUE,4510610,QUEENS,11434
Last Inspection:,01/03/2020 -  - BY BADGE # 9BNX,4800962,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
Disposition:,01/07/2020 - A1 - BUILDINGS VIOLATION(S) SERVED,4800962,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
DOB Violation #:,010320FEU41302BS,4800962,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
Comments:,FULLY DEMO DETCH GAR TO GRADE@DIRECT OF PE.WRK CONTIN DIRECT                    &SUPV PE/RA.WRK STRT BY 1/9/20.FILE PRMT W/IN 2 DAY WRK STRT,4800962,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
Last Inspection:,01/03/2020 -  - BY BADGE # 9BNX,4800610,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
Disposition:,01/03/2020 - A1 - BUILDINGS VIOLATION(S) SERVED,4800610,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
DOB Violation #:,010320FEU41301BS,4800610,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
Comments:,IMMED INSTL TIGHTBOARD FENCE@EXP1 TO CLSE SIDEWLK&APPROX 15'                    AWAY@EXP2-PREVENT ACCESS TO COLLAPSE ZONE.FILE WITHIN 2 DAYS,4800610,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
Last Inspection:,01/04/2020 -  - BY BADGE # 2751,4800552,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
Disposition:,01/04/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4800552,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
Comments:,24 HOUR RE INSPECTION OF VACATE ORDER Q5/20 IS COMPLIED WITH...WORKERS ARE      SECURING THE LOT AND WITH PLYWOOD FENCE,4800552,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
Last Inspection:,01/02/2020 -  - BY BADGE # 2617,4800503,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
Disposition:,01/02/2020 - Y1 - FULL VACATE ORDER ISSUED,4800503,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
DOB Violation #:,010220CER01ND/CN#315286,4800503,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
Comments:,Y-1 - VAN IMPACTING THE GARAGE CAUSING THE STRUCTURE TO BE UNSTABLE WITH THE    HIGH POTENTIAL OF COLLAPSING.,4800503,234-27 GAR 135 AVENUE,4514587,QUEENS,11422
Last Inspection:,02/10/2020 -  - BY BADGE # 2759,3741922,284 GARAGE STUYVESANT AVENUE,3379555,BROOKLYN,11221
Disposition:,02/10/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3741922,284 GARAGE STUYVESANT AVENUE,3379555,BROOKLYN,11221
Comments:,"AT TIME OF INSPECTION VACATE ORDER # B56/20 IS IN COMPLIANCE BASED ON EXTERIOR OBSERVATION, VACATE ORDER POSTED ON GARAGE DOOR.",3741922,284 GARAGE STUYVESANT AVENUE,3379555,BROOKLYN,11221
Last Inspection:,02/06/2020 -  - BY BADGE # 2610,3741592,284 GARAGE STUYVESANT AVENUE,3379555,BROOKLYN,11221
Disposition:,02/07/2020 - Y1 - FULL VACATE ORDER ISSUED,3741592,284 GARAGE STUYVESANT AVENUE,3379555,BROOKLYN,11221
DOB Violation #:,020620CNEGS01,3741592,284 GARAGE STUYVESANT AVENUE,3379555,BROOKLYN,11221
ECB Violation #:,35453910Z,3741592,284 GARAGE STUYVESANT AVENUE,3379555,BROOKLYN,11221
Comments:,"Y-1 FULL VACATE ISSUED FOR THE GARAGE. FAILURE TO MAINTAIN, GARAGE HAS EXTENSIVE VERTICAL STEP CRACKS ALONG WITH ROTTED LINTELS AT DOOR OPENINGS. EXPOSURE #1 ALONG JEFFERSON AVE. AND EXPOSURES 2  AND 4 CORNER. THERE IS EXTENSIVE SEPARATION APPROXIMATELY 2 INCHES IN THE BRICKS ABOVE THE DOOR OPENINGS.",3741592,284 GARAGE STUYVESANT AVENUE,3379555,BROOKLYN,11221
Last Inspection:,01/13/2020 -  - BY BADGE # ADMN,2295246,952 ROGERS PLACE,2005391,BRONX,10459
Disposition:,01/13/2020 - P6 - INITIAL NOTIFICATION ACCEPTED,2295246,952 ROGERS PLACE,2005391,BRONX,10459
Job Number:,220720487,2295246,952 ROGERS PLACE,2005391,BRONX,10459
Comments:,NOTIFICATION ACCEPTED,2295246,952 ROGERS PLACE,2005391,BRONX,10459
Last Inspection:,11/21/2019 -  - BY BADGE # 2885,2292510,952 ROGERS PLACE,2005391,BRONX,10459
Disposition:,11/21/2019 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2292510,952 ROGERS PLACE,2005391,BRONX,10459
Comments:,24 HOUR FOLLOW-UP COMPLIANCE INSPECTION FOR VACATE #X257/19.,2292510,952 ROGERS PLACE,2005391,BRONX,10459
Last Inspection:,02/12/2010 -  - BY BADGE # 2221,2141393,952 ROGERS PLACE,2005391,BRONX,10459
Disposition:,02/18/2010 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2141393,952 ROGERS PLACE,2005391,BRONX,10459
Comments:,PREMISES VACANT AND PROPERLY SEALED,2141393,952 ROGERS PLACE,2005391,BRONX,10459
Last Inspection:,01/12/2010 -  - BY BADGE # 2282,2140246,952 ROGERS PLACE,2005391,BRONX,10459
Disposition:,01/15/2010 - A6 - VACANT/OPEN/UNGUARDED STRUCTURE - VIOLATION(S) ISSUED,2140246,952 ROGERS PLACE,2005391,BRONX,10459
Comments:,FRONT DOOR OF BLDG IS OPEN & UNGUARDED. BLDG IS VACANT. ROOF                    COLLAPSED AT REAR OF BLDG. UB #3/2010 FILED. INSPD 1/11/10,2140246,952 ROGERS PLACE,2005391,BRONX,10459
Last Inspection:,09/27/2020 -  - BY BADGE # 2678,2304449,954 ROGERS PLACE,2005376,BRONX,10459
Disposition:,09/28/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2304449,954 ROGERS PLACE,2005376,BRONX,10459
Comments:,NO VIOLATION WARRANTY AT THE TIME OF INSPECTION LOW HANGING WIRES ARE CABLE TV  OR TELEPHONE WIRES,2304449,954 ROGERS PLACE,2005376,BRONX,10459
Last Inspection:,01/13/2020 -  - BY BADGE # ADMN,2295247,954 ROGERS PLACE,2005376,BRONX,10459
Disposition:,01/13/2020 - P6 - INITIAL NOTIFICATION ACCEPTED,2295247,954 ROGERS PLACE,2005376,BRONX,10459
Job Number:,220720496,2295247,954 ROGERS PLACE,2005376,BRONX,10459
Comments:,NOTIFICATION ACCEPTED,2295247,954 ROGERS PLACE,2005376,BRONX,10459
Last Inspection:,11/21/2019 -  - BY BADGE # 2885,2292511,954 ROGERS PLACE,2005376,BRONX,10459
Disposition:,11/21/2019 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2292511,954 ROGERS PLACE,2005376,BRONX,10459
Comments:,24 HOUR FOLLOW-UP COMPLIANCE INSPECTION FOR VACATE #X256/19.,2292511,954 ROGERS PLACE,2005376,BRONX,10459
Last Inspection:,01/11/2013 -  - BY BADGE # 2215,2177266,954 ROGERS PLACE,2005376,BRONX,10459
Disposition:,01/12/2013 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2177266,954 ROGERS PLACE,2005376,BRONX,10459
Comments:,NO DEBRIS OR SIGNS OF WORK NOTED,2177266,954 ROGERS PLACE,2005376,BRONX,10459
Last Inspection:,01/11/2013 -  - BY BADGE # 2215,2176462,954 ROGERS PLACE,2005376,BRONX,10459
Disposition:,01/12/2013 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2176462,954 ROGERS PLACE,2005376,BRONX,10459
Comments:,NO CONSTRUCTION ACTIVITY,2176462,954 ROGERS PLACE,2005376,BRONX,10459
Last Inspection:,04/02/2012 -  - BY BADGE # 1981,2169882,954 ROGERS PLACE,2005376,BRONX,10459
Disposition:,04/06/2012 - A8 - ECB VIOLATION SERVED,2169882,954 ROGERS PLACE,2005376,BRONX,10459
ECB Violation #:,34937005N,2169882,954 ROGERS PLACE,2005376,BRONX,10459
Comments:,VIOALTIONISSUED FOR FAILURE TO MAINTAIN,2169882,954 ROGERS PLACE,2005376,BRONX,10459
Last Inspection:,09/26/2011 -  - BY BADGE # 2420,2163789,954 ROGERS PLACE,2005376,BRONX,10459
Disposition:,10/03/2011 - A8 - ECB VIOLATION SERVED,2163789,954 ROGERS PLACE,2005376,BRONX,10459
DOB Violation #:,092611CSTFCH01,2163789,954 ROGERS PLACE,2005376,BRONX,10459
ECB Violation #:,34927605H,2163789,954 ROGERS PLACE,2005376,BRONX,10459
Comments:,ECB VIO ISSUED FOR BROKEN WINDOWS & EXCESSIVE DEBRIS,2163789,954 ROGERS PLACE,2005376,BRONX,10459
Last Inspection:,07/07/2020 -  - BY BADGE # 3143,2302949,1151 NELSON AVENUE,2099677,BRONX,10452
Disposition:,07/07/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2302949,1151 NELSON AVENUE,2099677,BRONX,10452
Comments:,DOB PEREMPTORY VACATE ORDER X103/2020 POSTED ON FRONT GATE OF CONSTRUCTION      FENCE.,2302949,1151 NELSON AVENUE,2099677,BRONX,10452
Last Inspection:,07/04/2020 -  - BY BADGE # 2675,2302883,1151 NELSON AVENUE,2099677,BRONX,10452
Disposition:,07/04/2020 - Y1 - FULL VACATE ORDER ISSUED,2302883,1151 NELSON AVENUE,2099677,BRONX,10452
DOB Violation #:,070420CER02LP,2302883,1151 NELSON AVENUE,2099677,BRONX,10452
Comments:,"Y1-FULL VACATE ISSUED FOR STRUCTURE RENDERED NON COMPLIANT DUE TO EXTENSIVE FIRE DAMAGE THROUGHOUT, PARTIAL ROOF AND EXTERIOR WALL COLLAPSE.",2302883,1151 NELSON AVENUE,2099677,BRONX,10452
Last Inspection:,07/14/2020 -  - BY BADGE # 3220,4816363,107-29 REAR 165 STREET,4599521,QUEENS,11433
Disposition:,07/14/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4816363,107-29 REAR 165 STREET,4599521,QUEENS,11433
Comments:,AT TIME OF INSPECTION OBSERVED NO OCCUPANCY AT THE GARAGE AND THE SURROUNDING   PREMISE. NO ACTION NEEDED.,4816363,107-29 REAR 165 STREET,4599521,QUEENS,11433
Last Inspection:,07/12/2020 -  - BY BADGE # 2617,4816286,107-29 REAR 165 STREET,4599521,QUEENS,11433
Disposition:,07/13/2020 - A6 - VACANT/OPEN/UNGUARDED STRUCTURE - VIOLATION(S) ISSUED,4816286,107-29 REAR 165 STREET,4599521,QUEENS,11433
Comments:,A-6 - PARTIAL COLLAPSE OF THE GARAGE DUE TO A FIRE AND FIRE FIGHTING OPERATION - UB DRAFTED AND IED FOR CONSTRUCTION FENCE FOR APPROX 20FT X 25FT X 20FT AROUND THE PERIMETER AND SURROUNDING YARD AFFECTED.,4816286,107-29 REAR 165 STREET,4599521,QUEENS,11433
Last Inspection:,08/07/2020 -  - BY BADGE # 2725,3763768,4822 GARAGE SNYDER AVENUE,3381230,BROOKLYN,11203
Disposition:,08/07/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3763768,4822 GARAGE SNYDER AVENUE,3381230,BROOKLYN,11203
Comments:,I2 - FULL VACATE ORDER #B226/20 POSTED AT PREMISES - GARAGE VACATED AT TIME OF  INSPECTION,3763768,4822 GARAGE SNYDER AVENUE,3381230,BROOKLYN,11203
Last Inspection:,08/06/2020 -  - BY BADGE # 2748,3763551,4822 GARAGE SNYDER AVENUE,3381230,BROOKLYN,11203
Disposition:,08/07/2020 - A6 - VACANT/OPEN/UNGUARDED STRUCTURE - VIOLATION(S) ISSUED,3763551,4822 GARAGE SNYDER AVENUE,3381230,BROOKLYN,11203
Comments:,"A6 - AT TIME OF INSPECTION OBSERVED GARAGE STRUCTURE DETERIORATED, VERTICAL CRACKS ON CMU WALL, FRONT GATE COLLAPSED AND ROOF STRUCTURE COLLAPSED. ENTIRE GARAGE STRUCTURALLY COMPROMISED AND POTENTIAL COLLAPSE CONDITION AND IMMINENT HAZARDOUS CONDITION TO ADJACENT PROPERTIES AND PUBLIC.",3763551,4822 GARAGE SNYDER AVENUE,3381230,BROOKLYN,11203
Last Inspection:,08/06/2020 -  - BY BADGE # 2748,3763522,4822 GARAGE SNYDER AVENUE,3381230,BROOKLYN,11203
Disposition:,08/06/2020 - Y1 - FULL VACATE ORDER ISSUED,3763522,4822 GARAGE SNYDER AVENUE,3381230,BROOKLYN,11203
ECB Violation #:,39026516J,3763522,4822 GARAGE SNYDER AVENUE,3381230,BROOKLYN,11203
Comments:,"Y1- AT TIME OF INSPECTION OBSERVED GARAGE STRUCTURE DETERIORATED, VERTICAL CRACKS ON CMU WALL, FRONT GATE COLLAPSED AND ROOF STRUCTURE COLLAPSED. ENTIRE GARAGE STRUCTURALLY COMPROMISED AND POTENTIAL COLLAPSE CONDITION TO ADJACENT PROPERTIES. PROVIDE CONSTRUCTION FENCE AROUND THE GARAGE AND ENGINEER'S REPORT ON STRUCTURAL STABILITY. VACATE ENTIRE STRUCTURE INCLUDE ALL YARDS.",3763522,4822 GARAGE SNYDER AVENUE,3381230,BROOKLYN,11203
Last Inspection:,10/19/2020 -  - BY BADGE # 3048,3773623,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Disposition:,10/20/2020 - A8 - ECB VIOLATION SERVED,3773623,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Job Number:,322038969,3773623,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
DOB Violation #:,101920CC01LJ02/03,3773623,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
ECB Violation #:,35497511X  35497514L,3773623,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Comments:,WORK ALLOWED:PROVIDE ADEQ HSKG AT REAR 1036 MANHATTAN AVE &                     AEQUATEE LIGHT INSIDE BUILDING,3773623,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Last Inspection:,10/19/2020 -  - BY BADGE # ADMN,3773470,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Disposition:,10/19/2020 - P6 - INITIAL NOTIFICATION ACCEPTED,3773470,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Job Number:,322038969,3773470,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Comments:,NOTIFICATION ACCEPTED,3773470,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Last Inspection:,07/20/2020 -  - BY BADGE # 2725,3760361,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Disposition:,07/20/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3760361,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Comments:,"I2 - FULL VACATE ORDER #B180/20 POSTED AT PREMISES - AT TIME OF INSPECTION, ROLL DOWN GATE AT EXPOSURE 1 OF PREMISES CLOSED AND LOCKED - NO ACCESS - SIDEWALK SHED INSTALLED AT EXPOSURE 1 OF PREMISES",3760361,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Last Inspection:,04/12/2020 -  - BY BADGE # 3201,3749539,1034 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Disposition:,04/12/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3749539,1034 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Comments:,OBSERVED NO CONSTRUCTION ACTIVITIES. PADLOCKED. NAN,3749539,1034 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Last Inspection:,04/12/2020 -  - BY BADGE # 2418,3749538,1034 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Disposition:,04/13/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3749538,1034 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Comments:,"I-2, NO CONSTRUCTION ACTIVITY, NO HAZARDS OBSERVED.",3749538,1034 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Last Inspection:,10/09/2012 -  - BY BADGE # 2251,3412110,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Disposition:,10/11/2012 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3412110,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Comments:,COMMERCIAL SPACE IS OCC. AS COMMERCIAL AUTO PARTS HANDWARE                      NO BSMT AT REMISES CELLAR IS NOT OCCUPIED AS DWELLING,3412110,1036 MANHATTAN AVENUE,3064053,BROOKLYN,11222
Last Inspection:,08/04/2021 -  - BY BADGE # 9PNX,2322151,1133 GAR CLAY AVENUE,2098989,BRONX,10456
Disposition:,08/06/2021 - A1 - BUILDINGS VIOLATION(S) SERVED,2322151,1133 GAR CLAY AVENUE,2098989,BRONX,10456
DOB Violation #:,080421FEU20404PN,2322151,1133 GAR CLAY AVENUE,2098989,BRONX,10456
Comments:,"OWNR-RETN NYSPE&CONTR ENDORSE-DEMO-INSTL PBLC/ADJ PROP PROT,                    FULLY DEMO BLDG HAND.WRK U/PE.FILE W/IN 2DAY.STRT BY 8/9/21",2322151,1133 GAR CLAY AVENUE,2098989,BRONX,10456
Last Inspection:,06/26/2020 -  - BY BADGE # 9XCX,2307194,1133 GARAGE CLAY AVENUE,2098989,BRONX,10456
Disposition:,09/25/2020 - Y1 - FULL VACATE ORDER ISSUED,2307194,1133 GARAGE CLAY AVENUE,2098989,BRONX,10456
DOB Violation #:,062620FEU20401XC,2307194,1133 GARAGE CLAY AVENUE,2098989,BRONX,10456
Comments:,IMMEDIATELY VACATE ENTIRE BLDG UNTIL UNSAFE CONDITIONS ARE                      REMEDIED.REPAIR BLDG UNDER PERMIT.START WORK BY 10/15/20,2307194,1133 GARAGE CLAY AVENUE,2098989,BRONX,10456
Last Inspection:,08/05/2020 -  - BY BADGE # 2885,2304424,1133 GARAGE CLAY AVENUE,2098989,BRONX,10456
Disposition:,08/05/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2304424,1133 GARAGE CLAY AVENUE,2098989,BRONX,10456
Comments:,24 HR FOLLOW-UP COMPLIANCE INSPECTION FOR VAC X117/2020. APPEARS TO BE IN       COMPLIANCE.,2304424,1133 GARAGE CLAY AVENUE,2098989,BRONX,10456
Last Inspection:,08/10/2021 -  - BY BADGE # ADMN,4854858,20401 GAR MURDOCK AVE,4607136,QUEENS,11412
Disposition:,08/10/2021 - P6 - INITIAL NOTIFICATION ACCEPTED,4854858,20401 GAR MURDOCK AVE,4607136,QUEENS,11412
Job Number:,421788024,4854858,20401 GAR MURDOCK AVE,4607136,QUEENS,11412
Comments:,NOTIFICATION ACCEPTED,4854858,20401 GAR MURDOCK AVE,4607136,QUEENS,11412
Last Inspection:,12/08/2020 -  - BY BADGE # 3138,4830879,204-01 GAR MURDOCK AVENUE,4607136,QUEENS,11412
Disposition:,12/08/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4830879,204-01 GAR MURDOCK AVENUE,4607136,QUEENS,11412
Comments:,POSTING OF VACATE ORDER # Q1328/2020 FOR GARAGE. NO ACTION IS NECESSARY.,4830879,204-01 GAR MURDOCK AVENUE,4607136,QUEENS,11412
Last Inspection:,12/04/2020 -  - BY BADGE # 2749,4830758,204-01 GAR MURDOCK AVENUE,4607136,QUEENS,11412
Disposition:,12/04/2020 - Y1 - FULL VACATE ORDER ISSUED,4830758,204-01 GAR MURDOCK AVENUE,4607136,QUEENS,11412
DOB Violation #:,120420CERSM01,4830758,204-01 GAR MURDOCK AVENUE,4607136,QUEENS,11412
ECB Violation #:,35507152J,4830758,204-01 GAR MURDOCK AVENUE,4607136,QUEENS,11412
Comments:,Y-1 FULL VACATE ORDER FOR THE GARAGE HAS BEEN ISSUED DUE TO THE COLLAPSE OF THE EXPOSURE 3 AND 4 CMU WALLS,4830758,204-01 GAR MURDOCK AVENUE,4607136,QUEENS,11412
Last Inspection:,01/22/2021 -  - BY BADGE # 2656,3784036,1196 GARAGE EAST 12 STREET,3384882,BROOKLYN,11230
Disposition:,01/25/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3784036,1196 GARAGE EAST 12 STREET,3384882,BROOKLYN,11230
Comments:,VACATE ORDER APPEARS TO BE IN COMPLIANCE AT TIME OF INSPECTION.,3784036,1196 GARAGE EAST 12 STREET,3384882,BROOKLYN,11230
Last Inspection:,01/16/2021 -  - BY BADGE # 2918,3783741,1196 GARAGE EAST 12 STREET,3384882,BROOKLYN,11230
Disposition:,01/17/2021 - Y1 - FULL VACATE ORDER ISSUED,3783741,1196 GARAGE EAST 12 STREET,3384882,BROOKLYN,11230
DOB Violation #:,0116CER02ND/339102,3783741,1196 GARAGE EAST 12 STREET,3384882,BROOKLYN,11230
