X1,X2,X3,X4,X5,X6,complaint_num,address,bin,boro,zip
,,,PERMIT 301394578 RENOVATE EXISTG STORE. PERMIT 301394578                        FIRE SUPPRESSION SYSTEM PLANS APPROVED 10/01/02 EXP 12/23/02,,,3105755,602 MARCY AVENUE,3048777,BROOKLYN,11206
1,11/08/2002,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0763,11/07/2002,3105755,602 MARCY AVENUE,3048777,BROOKLYN,11206
,,,DOORS PADLOCKED NO ENTRY,,,3105755,602 MARCY AVENUE,3048777,BROOKLYN,11206
,,,,,,3017180,511 WILLOUGHBY AVENUE,3048777,BROOKLYN,11206
#,Disposition,Disposition,Disposition,Inspection,Date,3017180,511 WILLOUGHBY AVENUE,3048777,BROOKLYN,11206
,Date,Code,Disposition,By,Date,3017180,511 WILLOUGHBY AVENUE,3048777,BROOKLYN,11206
,,,,,,3017180,511 WILLOUGHBY AVENUE,3048777,BROOKLYN,11206
2,09/20/2006,L2,STOP WORK ORDER FULLY RESCINDED,SWOA,09/20/2006,3017180,511 WILLOUGHBY AVENUE,3048777,BROOKLYN,11206
,,,LIFT SWO AS PER LEE FRANK,,,3017180,511 WILLOUGHBY AVENUE,3048777,BROOKLYN,11206
1,07/10/1991,A3,FULL STOP WORK ORDER SERVED,0737,07/01/1991,3017180,511 WILLOUGHBY AVENUE,3048777,BROOKLYN,11206
,,,STOP WORK ISSUE FOR NOT HAVIMG PROPER LICENSE,,,3017180,511 WILLOUGHBY AVENUE,3048777,BROOKLYN,11206
,,,,,,3754770,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
#,Disposition,Disposition,Disposition,Inspection,Date,3754770,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
,Date,Code,Disposition,By,Date,3754770,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
,,,,,,3754770,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
2,11/16/2020,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2994,11/16/2020,3754770,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
,,,AT TIME OF INSPECTION OBSERVED NO COMBUSTIBLE MATERIAL IN FR                    FRONT YARD,,,3754770,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
1,08/17/2020,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,3125,08/17/2020,3754770,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
,,,NO RESPONSE TO DOOR BELLS,,,3754770,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
,,,,,,3697975,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
#,Disposition,Disposition,Disposition,Inspection,Date,3697975,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
,Date,Code,Disposition,By,Date,3697975,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
,,,,,,3697975,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
2,04/22/2019,C4,ACCESS DENIED - 2ND ATTEMPT,0517,04/21/2019,3697975,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
,,,C4 ACCESS DENIED BY OCCUPANT LS4 POSTED  SECOND ATTEMPT,,,3697975,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
1,04/20/2019,C3,ACCESS DENIED - 1ST ATTEMPT,2610,04/20/2019,3697975,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
,,,"C-3 HOMEOWNER DENIED ACCESS TO PREMISES , LS-4 POSTED.",,,3697975,308 MACDOUGAL STREET,3041762,BROOKLYN,11233
,,,,,,3511092,308 MCDOUGAL STREET,3041762,BROOKLYN,11233
#,Disposition,Disposition,Disposition,Inspection,Date,3511092,308 MCDOUGAL STREET,3041762,BROOKLYN,11233
,Date,Code,Disposition,By,Date,3511092,308 MCDOUGAL STREET,3041762,BROOKLYN,11233
,,,,,,3511092,308 MCDOUGAL STREET,3041762,BROOKLYN,11233
4,08/14/2017,L2,STOP WORK ORDER FULLY RESCINDED,2399,08/14/2017,3511092,308 MCDOUGAL STREET,3041762,BROOKLYN,11233
,,,SWO FULLY RESCINDED B#2399 SWO ISSUED TO THE WRONG ADDRESS                      EX/ID #2456,,,3511092,308 MCDOUGAL STREET,3041762,BROOKLYN,11233
3,04/10/2015,L3,STOP WORK ORDER PARTIALLY RESCINDED,2399,04/09/2015,3511092,308 MCDOUGAL STREET,3041762,BROOKLYN,11233
,,,OK TO POUR OPEN PINS ONLY                                                       EX/ID #2456,,,3511092,308 MCDOUGAL STREET,3041762,BROOKLYN,11233
2,04/10/2015,A3,FULL STOP WORK ORDER SERVED,2399,04/09/2015,3511092,308 MCDOUGAL STREET,3041762,BROOKLYN,11233
,,,SWO ISSUED U/P PANS INADEQUATE NO BRACING FOR PINS OVER 5 FT                    EX/ID #2456,,,3511092,308 MCDOUGAL STREET,3041762,BROOKLYN,11233
1,04/09/2015,E8,COMPLAINT ASSIGNED TO EXCAVATION INSPECTION & AUDITS TEAM,2344,04/09/2015,3511092,308 MCDOUGAL STREET,3041762,BROOKLYN,11233
,,,REFER TO EXCAVATION UNIT NB-FO-320900575,,,3511092,308 MCDOUGAL STREET,3041762,BROOKLYN,11233
,,,,,,3471572,240 MONTROSE AVENUE,3071258,BROOKLYN,11206
#,Disposition,Disposition,Disposition,Inspection,Date,3471572,240 MONTROSE AVENUE,3071258,BROOKLYN,11206
,Date,Code,Disposition,By,Date,3471572,240 MONTROSE AVENUE,3071258,BROOKLYN,11206
,,,,,,3471572,240 MONTROSE AVENUE,3071258,BROOKLYN,11206
2,03/06/2014,A8,ECB VIOLATION SERVED,2387,03/06/2014,3471572,240 MONTROSE AVENUE,3071258,BROOKLYN,11206
,,,AT REAR (EXP 3) SLIGHT CRACKING AND BULGING OF STUCCO                           FINISHED WALL BETWEEN 1ST+2ND FLOORS AT FACADE(EXP1)AT PARAP,,,3471572,240 MONTROSE AVENUE,3071258,BROOKLYN,11206
1,03/05/2014,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,1760,03/05/2014,3471572,240 MONTROSE AVENUE,3071258,BROOKLYN,11206
,,,"NO ACCESS TO BUILDING,LS4 POSTED",,,3471572,240 MONTROSE AVENUE,3071258,BROOKLYN,11206
,,,,,,3060579,242 MONTROSE AVENUE,3071259,BROOKLYN,11206
#,Disposition,Disposition,Disposition,Inspection,Date,3060579,242 MONTROSE AVENUE,3071259,BROOKLYN,11206
,Date,Code,Disposition,By,Date,3060579,242 MONTROSE AVENUE,3071259,BROOKLYN,11206
,,,,,,3060579,242 MONTROSE AVENUE,3071259,BROOKLYN,11206
3,07/01/1998,B2,ECB VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,0469,06/17/1998,3060579,242 MONTROSE AVENUE,3071259,BROOKLYN,11206
,,,NO ANSWER TO BELLS,,,3060579,242 MONTROSE AVENUE,3071259,BROOKLYN,11206
2,07/01/1998,B1,BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,0469,06/17/1998,3060579,242 MONTROSE AVENUE,3071259,BROOKLYN,11206
,,,NO ANSWER TO BELLS,,,3060579,242 MONTROSE AVENUE,3071259,BROOKLYN,11206
1,03/06/1998,B1,BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,0370,02/10/1998,3060579,242 MONTROSE AVENUE,3071259,BROOKLYN,11206
,,,BUILDING VACANT AND OPEN,,,3060579,242 MONTROSE AVENUE,3071259,BROOKLYN,11206
,,,,,,3619737,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
#,Disposition,Disposition,Disposition,Inspection,Date,3619737,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
,Date,Code,Disposition,By,Date,3619737,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
,,,,,,3619737,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
2,09/26/2017,A8,ECB VIOLATION SERVED,1252,09/25/2017,3619737,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
,,,ROOF PARTIAL COLLAPSED INSIDE BUILDING. CRACKS DEVELOP ALONG ADJACENT BUILDING 33 N ELLIOT PL. PARTY WALL. BRICKS BULGING  AT 3RD FLOOR  FRONT FACADE.,,,3619737,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
1,09/21/2017,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,1252,09/21/2017,3619737,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
,,,BUILDING SEALED AT FRONT NO EVIDENCE OF OPENING AT FRONT. NO ACCESS TO ADJACENT BUILDING 33 N ELLIOT PL TO VERIFY COMPLAINT.,,,3619737,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
,,,,,,3488422,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
#,Disposition,Disposition,Disposition,Inspection,Date,3488422,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
,Date,Code,Disposition,By,Date,3488422,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
,,,,,,3488422,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
2,08/08/2014,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2269,08/08/2014,3488422,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
,,,BUILDING SEALED. NO ACCESS LS4 POSTED,,,3488422,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
1,08/07/2014,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2414,08/07/2014,3488422,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
,,,BUILDING SEALED. NO ACCESS LS4 POSTED,,,3488422,35 NORTH ELLIOT PLACE,3057922,BROOKLYN,11205
,,,,,,3482353,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
#,Disposition,Disposition,Disposition,Inspection,Date,3482353,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
,Date,Code,Disposition,By,Date,3482353,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
,,,,,,3482353,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
2,06/18/2014,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2269,06/17/2014,3482353,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
,,,PREMISES PADLOCKED/ NO ACCESS LS-4 POSTED,,,3482353,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
1,06/16/2014,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2387,06/16/2014,3482353,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
,,,PREMISES SEALED AND PADLOCKED LS4 POSTED,,,3482353,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
,,,,,,3481467,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
#,Disposition,Disposition,Disposition,Inspection,Date,3481467,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
,Date,Code,Disposition,By,Date,3481467,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
,,,,,,3481467,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
2,06/09/2014,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2381,06/09/2014,3481467,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
,,,PREMISES SEALED AND PADLOCKED LS4 POSTED,,,3481467,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
1,06/06/2014,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2269,06/06/2014,3481467,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
,,,PREMISES PADLOCKED/NO ACCESS LS4- POSTED,,,3481467,35 NORTH ELLIOTT PLACE,3057922,BROOKLYN,11205
,,,,,,3644575,2349 PACIFIC STREET,3038663,BROOKLYN,11233
#,Disposition,Disposition,Disposition,Inspection,Date,3644575,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,Date,Code,Disposition,By,Date,3644575,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,,,,3644575,2349 PACIFIC STREET,3038663,BROOKLYN,11233
4,05/06/2021,Y2,VACATE ORDER FULLY RESCINDED,2552,05/06/2021,3644575,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,AS PER BORO COMMISSIONER RESCISSION LETTER DATED 04/28/2021. OK TO RESCIND      VACATE ORDER.,,,3644575,2349 PACIFIC STREET,3038663,BROOKLYN,11233
3,04/21/2021,Y1,FULL VACATE ORDER ISSUED,3123,04/21/2021,3644575,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,"AT TIME OF INSPECTION, ALL LEVELS OF SAID PREMISES WAS OBSERVED RENOVATED UNDER DOB JB # 321852820 AND INDICATES A LAST ACTION SIGN OFF DATE OF 01/06/2021. NO OBJECTION TO AN ADMINISTRATIVE DISMISSAL OF FULL VACATE ORDER # B180/18.",,,3644575,2349 PACIFIC STREET,3038663,BROOKLYN,11233
2,02/10/2021,Y1,FULL VACATE ORDER ISSUED,3123,02/10/2021,3644575,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,"ATOI, EVIDENCE OF WATER LEAKS OBSERVED AT THE 4TH-FLOOR LEVEL. SECOND MEANS OF EGRESS ENCUMBERED AT THE 1ST-FLR AND CELLAR, WITH NO ACCESS TO REAR YARD. MISSING DRAFT HOOD AND EXHAUST FLUE AT THE GAS OPERATED HWH AT CELLAR; CHIMNEY STACK OPEN. HEATING ELEMENTS DISCONNECTED AND MISSING AT SEVERAL LOCATIONS. STRUCTURAL STEEL MEMBERS OBSERVED HEAVILY CORRODED AND WITHOUT INSULATION AT THE CELLAR. FULL VACATE DISMISSAL REQUEST, # B180/18-DENIED.",,,3644575,2349 PACIFIC STREET,3038663,BROOKLYN,11233
1,04/04/2018,Y1,FULL VACATE ORDER ISSUED,2282,04/04/2018,3644575,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,"Y1 - FULL VACATE ISSUED DUE TO FIRE, WATER, SMOKE AND SOOT DAMAGE THROUGHOUT ENTIRE BLDG, WORK W/O PERMIT ALL APARTMENTS KITCHEN AND LIVING ROOM DO NOT HAVE REQUIRED NATURAL LIGHT AND VENTILATION, BATHROOMS RELOCATED NEXT TO FRONT ROOM",,,3644575,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,,,,3607766,2349 PACIFIC STREET,3038663,BROOKLYN,11233
#,Disposition,Disposition,Disposition,Inspection,Date,3607766,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,Date,Code,Disposition,By,Date,3607766,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,,,,3607766,2349 PACIFIC STREET,3038663,BROOKLYN,11233
2,05/04/2020,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2723,04/30/2020,3607766,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,LS4 POSTED,,,3607766,2349 PACIFIC STREET,3038663,BROOKLYN,11233
1,06/28/2017,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2723,06/26/2017,3607766,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,LS4 POSTED,,,3607766,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,,,,3302166,2349 PACIFIC STREET,3038663,BROOKLYN,11233
#,Disposition,Disposition,Disposition,Inspection,Date,3302166,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,Date,Code,Disposition,By,Date,3302166,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,,,,3302166,2349 PACIFIC STREET,3038663,BROOKLYN,11233
4,05/06/2021,Y2,VACATE ORDER FULLY RESCINDED,2552,05/06/2021,3302166,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,AS PER BORO COMMISSIONER RESCISSION LETTER DATED 04/28/2021. OK TO RESCIND      VACATE ORDER.,,,3302166,2349 PACIFIC STREET,3038663,BROOKLYN,11233
3,04/21/2021,Y3,PARTIAL VACATE ORDER ISSUED,3123,04/21/2021,3302166,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,"AT TIME OF INSPECTION, SAID PREMISES WAS OBSERVED RESTORED TO LEGAL CONDITION UNDER DOB JB # 321852820 AND INDICATES A LAST ACTION SIGN OFF DATE OF 01/06/2021. NO OBJECTION TO AN ADMINISTRATIVE DISMISSAL OF PARTIAL VACATE ORDER # B96/09.",,,3302166,2349 PACIFIC STREET,3038663,BROOKLYN,11233
2,02/10/2021,Y3,PARTIAL VACATE ORDER ISSUED,3123,02/10/2021,3302166,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,". SECONDARY MEANS OF EGRESS ENCUMBERED AT THE 1ST-FLR LEVEL AND CELLAR, WITH NO ACCESS TO THE REAR YARD. MISSING DRAFT HOOD AND EXHAUST FLUE AT THE GAS OPERATED HOT WATER HEATER AT CELLAR LEVEL; CHIMNEY STACK OPEN. HEATING ELEMENTS DISCONNECTED AND MISSING AT SEVERAL LOCATIONS THROUGHOUT ALL LEVELS. STRUCTURAL STEEL MEMBERS OBSERVED HEAVILY CORRODED AND WITHOUT INTUMESCENT COATING OR INSULATION AT THE CELLAR LEVEL. PARTIAL VACATE DISMISSAL REQUEST, # B96/09-DENIED.",,,3302166,2349 PACIFIC STREET,3038663,BROOKLYN,11233
1,04/21/2009,Y3,PARTIAL VACATE ORDER ISSUED,1710,04/20/2009,3302166,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,ECB VIOLATIONS ISSUED FOR FAILURE TO MAINTAIN BUILDING AND                      ILLEGAL OCCUPANCY IN THE CELLAR,,,3302166,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,,,,3137402,2349 PACIFIC STREET,3038663,BROOKLYN,11233
#,Disposition,Disposition,Disposition,Inspection,Date,3137402,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,Date,Code,Disposition,By,Date,3137402,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,,,,3137402,2349 PACIFIC STREET,3038663,BROOKLYN,11233
2,09/28/2004,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0855,09/27/2004,3137402,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,NO SRO'S AT CELLAR AT TIME OF INSPECTION,,,3137402,2349 PACIFIC STREET,3038663,BROOKLYN,11233
1,08/13/2004,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,1918,08/11/2004,3137402,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,UINABLE TO GAIN ENTRY CELLAR LOOSE PIT BULL DOG AT DOORWAY,,,3137402,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,,,,3124022,2349 PACIFIC STREET,3038663,BROOKLYN,11233
#,Disposition,Disposition,Disposition,Inspection,Date,3124022,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,Date,Code,Disposition,By,Date,3124022,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,,,,3124022,2349 PACIFIC STREET,3038663,BROOKLYN,11233
2,01/13/2004,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,0725,01/12/2004,3124022,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,NO RESPONSE TO KNOCK OR BELLS LS4 POSTED,,,3124022,2349 PACIFIC STREET,3038663,BROOKLYN,11233
1,01/13/2004,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0725,01/08/2004,3124022,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,NO RESPONSE TO KNOCK OR BELL LS4 POSTED,,,3124022,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,,,,3122800,2349 PACIFIC STREET,3038663,BROOKLYN,11233
#,Disposition,Disposition,Disposition,Inspection,Date,3122800,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,Date,Code,Disposition,By,Date,3122800,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,,,,3122800,2349 PACIFIC STREET,3038663,BROOKLYN,11233
2,01/09/2004,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,0725,01/08/2004,3122800,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,AT TIME OF INSPECTION NO ACCESS TO APTS LS4 POSTED NO                           RESPONSE TO KNOCK OR BELLS LS4 POSTED,,,3122800,2349 PACIFIC STREET,3038663,BROOKLYN,11233
1,12/23/2003,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,1918,12/18/2003,3122800,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,NO ROOMS OBSERVED AT FRONT OF BLDG AT TIME OF INSPECTION. NO,,,3122800,2349 PACIFIC STREET,3038663,BROOKLYN,11233
,,,,,,3750695,585 QUINCY STREET,3044261,BROOKLYN,11221
#,Disposition,Disposition,Disposition,Inspection,Date,3750695,585 QUINCY STREET,3044261,BROOKLYN,11221
,Date,Code,Disposition,By,Date,3750695,585 QUINCY STREET,3044261,BROOKLYN,11221
,,,,,,3750695,585 QUINCY STREET,3044261,BROOKLYN,11221
2,07/21/2021,A1,BUILDINGS VIOLATION(S) SERVED,9FFX,07/21/2021,3750695,585 QUINCY STREET,3044261,BROOKLYN,11221
,,,COMPLY WITH COMMISSIONER'S ORDER -CONTROL NO. 322124                            IMMEDIATELY,,,3750695,585 QUINCY STREET,3044261,BROOKLYN,11221
1,04/23/2020,A1,BUILDINGS VIOLATION(S) SERVED,9FFX,04/23/2020,3750695,585 QUINCY STREET,3044261,BROOKLYN,11221
,,,OWNER ENGAGE NYS PE&ENDORSE CONTRCT&EVALU WHOLE BLDG.OBTAIN                     PRMTS FOR REPRS NO LATER THAN 5/29/20.SIGN OFF 10/12/20,,,3750695,585 QUINCY STREET,3044261,BROOKLYN,11221
,,,,,,3673655,585 QUINCY STREET,3044261,BROOKLYN,11221
#,Disposition,Disposition,Disposition,Inspection,Date,3673655,585 QUINCY STREET,3044261,BROOKLYN,11221
,Date,Code,Disposition,By,Date,3673655,585 QUINCY STREET,3044261,BROOKLYN,11221
,,,,,,3673655,585 QUINCY STREET,3044261,BROOKLYN,11221
2,11/09/2018,A8,ECB VIOLATION SERVED,2512,11/09/2018,3673655,585 QUINCY STREET,3044261,BROOKLYN,11221
,,,SUMMONS ISSUED FOR FAILURE TO MAINTAIN BUILDING IN A CODE COMPLIANT MANNER FOR  UNPROTECTED ROOF CORNICE,,,3673655,585 QUINCY STREET,3044261,BROOKLYN,11221
1,10/31/2018,A8,ECB VIOLATION SERVED,2915,10/31/2018,3673655,585 QUINCY STREET,3044261,BROOKLYN,11221
,,,SUMMONSES ISSUED FOR FAILURE TO MAINTAIN BUILDING IN A CODE COMPLIANT MANNER AND WORK WITHOUT A PERMIT OR THE ERECTION OF WOODEN SHED,,,3673655,585 QUINCY STREET,3044261,BROOKLYN,11221
,,,,,,3179135,585 QUINCY STREET,3044261,BROOKLYN,11221
#,Disposition,Disposition,Disposition,Inspection,Date,3179135,585 QUINCY STREET,3044261,BROOKLYN,11221
,Date,Code,Disposition,By,Date,3179135,585 QUINCY STREET,3044261,BROOKLYN,11221
,,,,,,3179135,585 QUINCY STREET,3044261,BROOKLYN,11221
3,01/03/2006,A1,BUILDINGS VIOLATION(S) SERVED,1747,01/03/2006,3179135,585 QUINCY STREET,3044261,BROOKLYN,11221
,,,INSPECTED BOILER AND SERVED A VIOLATION TO CORRECT EXISTING                     CONDITIONS,,,3179135,585 QUINCY STREET,3044261,BROOKLYN,11221
2,01/03/2006,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,1747,01/03/2006,3179135,585 QUINCY STREET,3044261,BROOKLYN,11221
,,,INSPECTOR UNABLE TO GAIN ACCESS. LS4 POSTED,,,3179135,585 QUINCY STREET,3044261,BROOKLYN,11221
1,01/03/2006,D6,COMPLAINT ASSIGNED TO BOILER UNIT,0338,12/31/2005,3179135,585 QUINCY STREET,3044261,BROOKLYN,11221
,,,REFER TO BOILER DIVISION,,,3179135,585 QUINCY STREET,3044261,BROOKLYN,11221
,,,,,,3119437,267 MALCOLM X BOULEVARD,3046891,BROOKLYN,11233
#,Disposition,Disposition,Disposition,Inspection,Date,3119437,267 MALCOLM X BOULEVARD,3046891,BROOKLYN,11233
,Date,Code,Disposition,By,Date,3119437,267 MALCOLM X BOULEVARD,3046891,BROOKLYN,11233
,,,,,,3119437,267 MALCOLM X BOULEVARD,3046891,BROOKLYN,11233
2,09/24/2003,A9,ECB & BUILDINGS VIOLATIONS SERVED,0763,09/24/2003,3119437,267 MALCOLM X BOULEVARD,3046891,BROOKLYN,11233
,,,BLDG WAS SUSTAINED AN INTERIOR COLLAPSE ALL WALLS DEFECTIVE                     OUT OF PLUMB MISSING BRICK REQUIRED ENGINEER REPORT,,,3119437,267 MALCOLM X BOULEVARD,3046891,BROOKLYN,11233
1,09/23/2003,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0763,09/23/2003,3119437,267 MALCOLM X BOULEVARD,3046891,BROOKLYN,11233
,,,NO ENTRY TO PREMISES,,,3119437,267 MALCOLM X BOULEVARD,3046891,BROOKLYN,11233
,,,,,,3495393,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
#,Disposition,Disposition,Disposition,Inspection,Date,3495393,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
,Date,Code,Disposition,By,Date,3495393,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
,,,,,,3495393,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
2,10/14/2014,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2414,10/14/2014,3495393,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
,,,NO OBSTRUCTION AT ROOF ACCESS DOOR OBSERVED AT TIME OF INSP,,,3495393,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
1,10/13/2014,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,1842,10/12/2014,3495393,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
,,,NO ACCESS LS4 POSTED,,,3495393,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
,,,,,,3091335,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
#,Disposition,Disposition,Disposition,Inspection,Date,3091335,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
,Date,Code,Disposition,By,Date,3091335,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
,,,,,,3091335,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
2,11/24/2004,XX,ADMINISTRATIVE CLOSURE,0859,11/24/2004,3091335,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
,,,ADMINSTRATIVE DELETE,,,3091335,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
1,08/23/2001,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0237,08/15/2001,3091335,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
,,,NO ACCESS SEE BEC#B215695,,,3091335,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
,,,,,,3790950,200 WILSON AVENUE,3074119,BROOKLYN,11237
#,Disposition,Disposition,Disposition,Inspection,Date,3790950,200 WILSON AVENUE,3074119,BROOKLYN,11237
,Date,Code,Disposition,By,Date,3790950,200 WILSON AVENUE,3074119,BROOKLYN,11237
,,,,,,3790950,200 WILSON AVENUE,3074119,BROOKLYN,11237
2,03/29/2021,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3222,03/29/2021,3790950,200 WILSON AVENUE,3074119,BROOKLYN,11237
