X1,X2,X3,X4,X5,X6,complaint_num,address,bin,boro,zip
2,04/10/2019,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2997,04/10/2019,1506746,303 WEST 76 STREET,1031060,MANHATTAN,10023
,,,I2-AT TIME OF INSPECTION LOOSE GLASS FROM FIREFIGHTING OPERATIONS REMOVED BY    CONTRACTOR. NAN.,,,1506746,303 WEST 76 STREET,1031060,MANHATTAN,10023
1,04/09/2019,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2675,04/09/2019,1506746,303 WEST 76 STREET,1031060,MANHATTAN,10023
,,,C1-NO ACCESS. (UNABLE TO GAIN ACCESS TO REAR OF PREMISES. LS 4 POSTED),,,1506746,303 WEST 76 STREET,1031060,MANHATTAN,10023
,,,,,,1503026,303 WEST 76 STREET,1031060,MANHATTAN,10023
#,Disposition,Disposition,Disposition,Inspection,Date,1503026,303 WEST 76 STREET,1031060,MANHATTAN,10023
,Date,Code,Disposition,By,Date,1503026,303 WEST 76 STREET,1031060,MANHATTAN,10023
,,,,,,1503026,303 WEST 76 STREET,1031060,MANHATTAN,10023
2,07/24/2019,Y2,VACATE ORDER FULLY RESCINDED,3120,07/23/2019,1503026,303 WEST 76 STREET,1031060,MANHATTAN,10023
,,,AT TIME OF INSPECTION OBSERVED INTERIOR RENOVATION OF EXISTING RECREATION ROOM IN CELLAR APARTMENT GA. APARTMENT 1A AND 2A RENOVATED AND COMPLETE 100%. WORK COMPLETED UNDER APPLICATION #140838324.- OK TO LIFT VACATE ORDER,,,1503026,303 WEST 76 STREET,1031060,MANHATTAN,10023
1,03/01/2019,Y1,FULL VACATE ORDER ISSUED,2617,03/01/2019,1503026,303 WEST 76 STREET,1031060,MANHATTAN,10023
,,,"Y-1 - FULL VACATE ISSUED. STRUCTURE RENDERED NON-COMPLIANT DUE TO EXTENSIVE FIRE, WATER, AND SMOKE DAMAGE THROUGHOUT THE ENTIRE BUILDING DUE TO FIRE AT THE 2ND FLOOR APT.",,,1503026,303 WEST 76 STREET,1031060,MANHATTAN,10023
,,,,,,1568008,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1568008,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1568008,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1568008,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,03/31/2021,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2998,03/31/2021,1568008,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"AT TIME OF INSPECTION, NO WORK IN PROGRESS AGAINST STOP WORK ORDER. DAMAGED ENTRY DOOR BEING REPLACED/FIXED DOES NOT REQUIRE A PERMIT, NOR IS IN VIOLATION OF STOP WORK ORDER. NEW STOP WORK ORDER POSTED ON 2ND ENTRY DOOR.",,,1568008,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,03/30/2021,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,2608,03/30/2021,1568008,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,D1-COMPLAINT REFERRED TO THE BOROUGH.,,,1568008,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1558066,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1558066,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1558066,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1558066,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,06/09/2021,L2,STOP WORK ORDER FULLY RESCINDED,1961,06/08/2021,1558066,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"CONSTRUCTION DOCUMENTS PROVIDED, SWS IN PLACE                                   FULL RESCIND GIVEN",,,1558066,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,11/17/2020,A3,FULL STOP WORK ORDER SERVED,2748,11/17/2020,1558066,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"A3- AT TIME OF INSPECTION OBSERVED WORKERS REMOVING APPROX. 10'-0"" SECTION OF CORNIC AT THE CORNER OF EXPO # 01 & 04 ROOF LEVEL AND EVIDENCE OF DEBRIS FALLEN ONTO ADJACENT BUILDING ( 539 W 142 STREET) FRONT ENTRANCE & PEDESTRIAN SIDEWALK. NO PIPE SCAFFOLD OR SAFETY NETTING FOR DEBRIS PROTECTION INSTALLED DURING CORNICE DEMO. NO APPROVED PLAN AT SITE AND SHED NOT AS PER CODE. EXTEND EXISTING SHED OVER THE ADJACENT BUILDINGS ENTRANCE DOOR. STOP ALL WORKS AND MAKE SITE SAFE.",,,1558066,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1547465,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1547465,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1547465,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1547465,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,07/24/2020,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2717,07/24/2020,1547465,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,C2; LEFT LS-4,,,1547465,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,07/21/2020,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2663,07/21/2020,1547465,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,C-1 NO ACCESS TO BASEMENT,,,1547465,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1546639,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1546639,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1546639,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1546639,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,08/27/2020,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3120,08/26/2020,1546639,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"AT TIME OF INSPECTION, NO ""HOSE"" OBSERVED HANGING FROM ANY WINDOWS OF APARTMENT #31 FROM SIDE COURTYARD. NOTED TWO PORTABLE AIR CONDITIONER EXHAUST OUTLETS TERMINATING AT BOTTOM SASH OF DOUBLE HUNG WINDOWS WHICH EXHAUST HOT AIR ONLY.",,,1546639,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,07/24/2020,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,3120,07/23/2020,1546639,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,NO RESPONSE TO DOOR-BELL OR KNOCKS ON DOOR OF APARTMENT #31. LS-4 AFFIXED TO    FRONT DOOR OF BUILDING.,,,1546639,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1516506,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1516506,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1516506,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1516506,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,07/26/2019,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,3078,07/26/2019,1516506,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"ACCESS TO BUILDING, NO ACCESS TO APT 51. FINAL ATTEMPT",,,1516506,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,07/25/2019,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,3078,07/25/2019,1516506,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"RANG DOORBELLS, NO ACCESS TO BUILDING. POSTED NOTICE TO CALL FOR INSPECTION.    FIRST ATTEMPT",,,1516506,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1507219,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1507219,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1507219,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1507219,541 WEST 142 STREET,1061845,MANHATTAN,10031
3,04/22/2019,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2749,04/21/2019,1507219,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"C-2 NO RESPONSE TO KNOCKS AT APT 51/NO ACCESS, LS4 POSTED",,,1507219,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,04/20/2019,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2748,04/20/2019,1507219,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,C1- NO RESPONSE TO KNOCKS AND RINGS BELL AT FRONT DOOR TO GET ACCESS. LS-4      POSTED ON FRONT DOOR.,,,1507219,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,04/15/2019,D5,COMPLAINT ASSIGNED TO EMERGENCY RESPONSE TEAM,1795,04/15/2019,1507219,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,REASSIGNED,,,1507219,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1506323,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1506323,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1506323,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1506323,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,04/06/2019,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2886,04/05/2019,1506323,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"AT TIME OF INSPECTION OBSERVED DOD AND HPD VACATE ORDER IS ON POSTED ON FRONT ENTRANCE DOOR. VACATE ORDER ISSUED ON 09/11/2018 FOR APT. #2, 22, 32, 42, 51, 52, 53, 61, 62 AND 63, OUT OF THEM PARTIAL VACATE ORDER LIFTED ON 12/13/2018 AND 02/12/2019 FOR APT. #2, 22 AND 32. THE BUILDING OCCUPANCY COMPLIED WITH THE VACATE ORDER.",,,1506323,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,04/04/2019,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,2608,04/04/2019,1506323,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,D1-COMPLAINT REFERRED TO THE BOROUGH.,,,1506323,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1505508,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1505508,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1505508,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1505508,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,03/29/2019,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2923,03/28/2019,1505508,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"GAINED ACCESS TO LOCATION. UPON INSPECTION OBSERVED CONSTRUCTION IN APT 51 AND NO CONSTRUCTION WORK IN APT 42. BOTH APTS ARE WITHOUT GAS, NO ONE OBSERVED RESIDING IN EITHER APT. PERMIT #123497974 IS POSTED ALONG WITH TPP.",,,1505508,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,03/27/2019,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,2608,03/27/2019,1505508,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,D1-COMPLAINT REFERRED TO THE BOROUGH.,,,1505508,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1502842,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1502842,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1502842,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1502842,541 WEST 142 STREET,1061845,MANHATTAN,10031
3,02/27/2019,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2634,02/27/2019,1502842,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,I-2 VACATE IN COMPLIANCE WITH AT THE TIME OF INSPECTION,,,1502842,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,02/27/2019,D5,COMPLAINT ASSIGNED TO EMERGENCY RESPONSE TEAM,2902,02/27/2019,1502842,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,REFERRED TO NIGHT ERT. VACATE ORDER NOT IN COMPLIANCE BETWEEN THE HOURS OF 5PM  TO 6AM,,,1502842,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,02/26/2019,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,2608,02/26/2019,1502842,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,D1-COMPLAINT REFERRED TO THE BOROUGH.,,,1502842,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1502716,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1502716,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1502716,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1502716,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,02/27/2019,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2923,02/26/2019,1502716,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,AT TIME OF INSPECTION OBSERVED APT#51 WAS VACANT - NO EVIDENCE OF OCCUPANCY     OBSERVED,,,1502716,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,02/25/2019,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,2608,02/25/2019,1502716,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,D1-COMPLAINT REFERRED TO THE BOROUGH,,,1502716,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1502715,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1502715,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1502715,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1502715,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,02/27/2019,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2923,02/26/2019,1502715,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,AT TIME OF INSPECTION OBSERVED APT#51 WAS VACANT - NO EVIDENCE OF OCCUPANCY     OBSERVED,,,1502715,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,02/25/2019,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,2608,02/25/2019,1502715,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,D1-COMPLAINT REFERRED TO THE BOROUGH,,,1502715,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1502583,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1502583,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1502583,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1502583,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,02/25/2019,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2923,02/25/2019,1502583,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,GAINED ACCESS TO APT 51. UPON INSPECTION DID NOT OBSERVE ANY INDIVIDUAL RESIDING IN APT 51. PROPER PERMIT #123497974 POSTED AT ENTRANCE OF BUILDING FOR REPAIRS TO SEVERAL APTS INCLUDING 51 DUE TO A PREVIOUS FIRE.  VACATE ORDER IN COMPLIANCE.,,,1502583,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,02/24/2019,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,2608,02/24/2019,1502583,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,D1-COMPLAINT REFERRED TO THE BOROUGH,,,1502583,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1494199,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1494199,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1494199,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1494199,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,12/22/2018,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2669,12/22/2018,1494199,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"AT TIME OF INSPECTION OBSERVED THE BUILDING HAS A PARTIAL VACATE ORDER UPDATED ON 12/13/18 - GAINED ACCESS TO APT. #2.  NO RESPONSE TO KNOCKS ON DOORS OF VACATED APARTMENTS 22, 32, 42, 51, 52, 53, 61, 63.",,,1494199,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,12/04/2018,J1,FOLLOW-UP INSPECTION TO BE SCHEDULED UPON FURTHER RESEARCH,2998,12/04/2018,1494199,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"AT TIME OF INSPECTION, ABLE TO GAIN ACCESS TO BUILDING AND SIDE ENTRANCE. NO ONE LOCATED AT SIDE OF THE BUILDING AT TIME OF INSPECTION(TUESDAY 12-04-18)   AS PER COMPLAINT, INSPECTION SHOULD BE CONDUCTED ON THE WEEKEND.",,,1494199,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1490956,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1490956,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1490956,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1490956,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,09/28/2018,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2982,09/28/2018,1490956,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,UPON INSPECTION DID A WALK THROUGH OBSERVED NO CONSTRUCTION IN PROGRESS AT TIME OF INSPECTION.,,,1490956,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,09/28/2018,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,2381,09/28/2018,1490956,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,REFER TO BOROUGH FOR ISSUED VACATE,,,1490956,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1490589,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1490589,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1490589,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1490589,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,11/10/2018,L2,STOP WORK ORDER FULLY RESCINDED,2669,11/09/2018,1490589,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"APT TIME OF INSPECTION OBSERVED PERMIT#123497974 ISSUED ON 10/24/18 TO RENOVATE MISC. APTS. INCLUDES APT#42, 52 - THE CIVIL PENALTY WAS PAID UNDER RECEIPT#62023188 ""OK TO RESCIND THE STOP WORK ORDER""",,,1490589,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,09/27/2018,A3,FULL STOP WORK ORDER SERVED,2982,09/27/2018,1490589,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,OATH SUMMONS # 35344486X ISSUED FOR WORK WITHOUT PERMIT FOR DEMO WORK. APT 52 20% ON PARTY WALL AND 30% IN CEILING AND APT 42 20% ON PARTY WALL AND 20% IN CEILING.,,,1490589,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
8,07/22/2019,Y2,VACATE ORDER FULLY RESCINDED,3081,07/12/2019,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"BASED ON THE PREVIOUS INSPECTIONS AT TIME OF  INSPECTION, OBSERVED APT. # 62 WAS COMPLETELY RENOVATED UNDER JOB # 123497974. AND READY FOR OCCUPANCY -",,,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
7,05/15/2019,Y4,VACATE ORDER PARTIALLY RESCINDED,3081,05/03/2019,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"AT THE TIME OF INSPECTION OBSERVED APT. #42, 51, 52, 53, 61, AND 63 WERE COMPLETELY REPAIRED / RENOVATED UNDER JOB#123497974  - OK TO PARTIALLY RESCIND VACATE ORDER TO ALLOW REOCCUPATION OF APT. # 42, 51, 52, 53, 61 AND 63 ONLY.",,,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
6,02/12/2019,Y4,VACATE ORDER PARTIALLY RESCINDED,2998,02/05/2019,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"AT TIME OF INSPECTION, APT #22 AND 32, WERE COMPLETELY REPAIRED/RENOVATED  UNDER JOB #123497974. OK TO PARTIALLY RESCIND VACATE ORDER TO ALLOW REOCCUPATION OF APARTMENT #22 AND 32 ONLY.",,,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
5,12/13/2018,Y4,VACATE ORDER PARTIALLY RESCINDED,2923,12/13/2018,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,APT. # 2 WAS REPAIRED UNDER JOB #123497974.  OK TO PARTIALLY RESCIND VACATE ORDER TO ALLOW REOCCUPATION OF APARTMENT NO. 2. ONLY.,,,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
4,09/21/2018,Y4,VACATE ORDER PARTIALLY RESCINDED,2328,09/21/2018,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"PER RA LETTER, APTS 2, 22, 32, 42, 51, 52, 53, 61, 63 ARE SAFE FOR TEMPORARY ENTRY OF TENANTS TO RETRIEVE PERSONAL BELONGINGS ONLY.",,,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
3,09/11/2018,Y3,PARTIAL VACATE ORDER ISSUED,2632,09/10/2018,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"Y3-AS PER FEU APARTMENTS 2, 22, 32, AND 42 ADDED TO VACATE DUE TO FIRE DAMAGE ON THE ROOF OVERHEAD.  APARTMENTS 51, 52, 53, 61, 62, AND 63 PREVIOUSLY VACATED DUE TO FIRE AND WATER DAMAGE.  IN TOTAL 10 APARTMENTS VACATED.",,,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,09/11/2018,Y3,PARTIAL VACATE ORDER ISSUED,0338,09/10/2018,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,Y3-PREVIOUS DISPOSITION  ENTERED IN ERROR,,,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,09/11/2018,Y1,FULL VACATE ORDER ISSUED,0338,09/10/2018,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,"Y-1 TOP TWO FLOOR APARTMENTS 51,52,53, 61,62, & 63 VACATED DUE TO FIRE.",,,1489315,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1483135,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1483135,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1483135,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1483135,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,07/03/2018,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2805,07/03/2018,1483135,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,I-2 NO VIOLATION AT TIME OF INSPECTION,,,1483135,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,07/03/2018,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2662,07/02/2018,1483135,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,C1 UNABLE TO GAIN ACCESS POSTED LS-4,,,1483135,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1415073,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1415073,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1415073,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1415073,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,06/27/2016,L2,STOP WORK ORDER FULLY RESCINDED,0237,06/27/2016,1415073,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,SEE PERMIT #Z153901,,,1415073,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,01/28/2016,L1,PARTIAL STOP WORK ORDER,2669,01/27/2016,1415073,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,AT APT#2 CONSTRUCTION WORK CONFIRM TO APPROVED PLAN UNDER JOB# 122656633 - NO HEAT ISSUE AT TIME OF INSPECTION - VIOLATION ISSUED WORK WITHOUT PERMIT TO ELECTRICAL WORK - PARTIAL STOP WORK FOR ELECTRICAL ONLY,,,1415073,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1415030,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1415030,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1415030,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1415030,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,03/03/2016,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2152,03/01/2016,1415030,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,NO ACCESS 2ND ATTEMPT.,,,1415030,541 WEST 142 STREET,1061845,MANHATTAN,10031
1,02/09/2016,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2620,02/09/2016,1415030,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,NO ACCESS 1ST ATTEMPT C1,,,1415030,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1385848,541 WEST 142 STREET,1061845,MANHATTAN,10031
#,Disposition,Disposition,Disposition,Inspection,Date,1385848,541 WEST 142 STREET,1061845,MANHATTAN,10031
,Date,Code,Disposition,By,Date,1385848,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,,,,1385848,541 WEST 142 STREET,1061845,MANHATTAN,10031
2,02/19/2015,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2152,02/17/2015,1385848,541 WEST 142 STREET,1061845,MANHATTAN,10031
,,,NO ACCESS,,,1385848,541 WEST 142 STREET,1061845,MANHATTAN,10031
