X1,X2,X3,X4,X5,X6,complaint_num,address,bin,boro,zip
,,,NO FALLING BRICKS OBSERVED,,,1068207,504 EAST 84 STREET,1051206,MANHATTAN,10028
1,07/07/1999,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0756,07/06/1999,1068207,504 EAST 84 STREET,1051206,MANHATTAN,10028
,,,NO FALLING BRICKS FROM THIS BUILDING OBSERVED AND NO ANSWER,,,1068207,504 EAST 84 STREET,1051206,MANHATTAN,10028
,,,,,,1553594,158 EAST 110 STREET,1052162,MANHATTAN,10029
#,Disposition,Disposition,Disposition,Inspection,Date,1553594,158 EAST 110 STREET,1052162,MANHATTAN,10029
,Date,Code,Disposition,By,Date,1553594,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,,,,1553594,158 EAST 110 STREET,1052162,MANHATTAN,10029
2,11/13/2020,L2,STOP WORK ORDER FULLY RESCINDED,2227,11/12/2020,1553594,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,WORK SUBSTANTIALLY CONFORM TO PLANS NO OBJECTION TO LIFT SWO                    SITE INSPECTED BY INS. GERALD CUSACK,,,1553594,158 EAST 110 STREET,1052162,MANHATTAN,10029
1,09/22/2020,L1,PARTIAL STOP WORK ORDER,3099,09/22/2020,1553594,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,WORK DO NOT CONFORM TO APPROVED DRAWING,,,1553594,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,,,,1488892,158 EAST 110 STREET,1052162,MANHATTAN,10029
#,Disposition,Disposition,Disposition,Inspection,Date,1488892,158 EAST 110 STREET,1052162,MANHATTAN,10029
,Date,Code,Disposition,By,Date,1488892,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,,,,1488892,158 EAST 110 STREET,1052162,MANHATTAN,10029
2,03/03/2021,Y2,VACATE ORDER FULLY RESCINDED,2998,03/02/2021,1488892,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,"AT TIME OF INSPECTION, REPAIRS FOR JOB #123859128 HAVE BEEN COMPLETED 100% AS PER REMEDY REQUIREMENTS. JOB SIGNED OFF ON 02/18/2021, OKAY TO RESCIND VACATE ORDER FORTHWITH.",,,1488892,158 EAST 110 STREET,1052162,MANHATTAN,10029
1,09/06/2018,Y1,FULL VACATE ORDER ISSUED,0429,09/05/2018,1488892,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,Y-1  FIRE DAMAGE TO REAR FIRST AND SECOND FLOOR. FIRE FIGHTING DAMAGE THROUGHOUT. SECOND FLOOR EAST WALL CHIMNEY IS CRACKED AND PULLING AWAY FROM BUILDING.,,,1488892,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,,,,1408188,158 EAST 110 STREET,1052162,MANHATTAN,10029
#,Disposition,Disposition,Disposition,Inspection,Date,1408188,158 EAST 110 STREET,1052162,MANHATTAN,10029
,Date,Code,Disposition,By,Date,1408188,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,,,,1408188,158 EAST 110 STREET,1052162,MANHATTAN,10029
2,11/02/2015,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2512,10/31/2015,1408188,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,"NO ACCESS TO BLDG LS 4 POSTED , NO MEANS TO VERIFY CONDITIONS AT REAR",,,1408188,158 EAST 110 STREET,1052162,MANHATTAN,10029
1,10/26/2015,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2351,10/25/2015,1408188,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,"NO ANSWER TO KNOCKING ON DOOR, LS-4 POSTED",,,1408188,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,,,,1406281,158 EAST 110 STREET,1052162,MANHATTAN,10029
#,Disposition,Disposition,Disposition,Inspection,Date,1406281,158 EAST 110 STREET,1052162,MANHATTAN,10029
,Date,Code,Disposition,By,Date,1406281,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,,,,1406281,158 EAST 110 STREET,1052162,MANHATTAN,10029
2,03/01/2016,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1760,03/01/2016,1406281,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,"C-2 : NO ACCESS, 2ND ATTEMPT.",,,1406281,158 EAST 110 STREET,1052162,MANHATTAN,10029
1,02/29/2016,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,1760,02/29/2016,1406281,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,"C-1 : NO ACCESS TO REAR OF BUILDING, LS4 FORM POSTED",,,1406281,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,,,,1337828,158 EAST 110 STREET,1052162,MANHATTAN,10029
#,Disposition,Disposition,Disposition,Inspection,Date,1337828,158 EAST 110 STREET,1052162,MANHATTAN,10029
,Date,Code,Disposition,By,Date,1337828,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,,,,1337828,158 EAST 110 STREET,1052162,MANHATTAN,10029
2,03/11/2013,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2271,03/04/2013,1337828,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,"NO ACCESS TO BASEMENT,LS4 POSTED",,,1337828,158 EAST 110 STREET,1052162,MANHATTAN,10029
1,01/27/2013,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,1773,01/14/2013,1337828,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,"NO ANSWER TO BELL, LS4 POSTED",,,1337828,158 EAST 110 STREET,1052162,MANHATTAN,10029
,,,,,,1498224,166 HENRY STREET,1003237,MANHATTAN,10002
#,Disposition,Disposition,Disposition,Inspection,Date,1498224,166 HENRY STREET,1003237,MANHATTAN,10002
,Date,Code,Disposition,By,Date,1498224,166 HENRY STREET,1003237,MANHATTAN,10002
,,,,,,1498224,166 HENRY STREET,1003237,MANHATTAN,10002
2,11/14/2019,L2,STOP WORK ORDER FULLY RESCINDED,3081,11/14/2019,1498224,166 HENRY STREET,1003237,MANHATTAN,10002
,,,"AT TIME OF INSPECTION, OBSERVED NO CONSTRUCTION WORK ONGOING IN APT.# 14, ALL WORK PERMITS ACTIVE AND APPROVED PLANS FOR JOB # 123509756 AVAILABLE ON SIT. OK TO LIFT THE SWO.",,,1498224,166 HENRY STREET,1003237,MANHATTAN,10002
1,12/31/2018,A3,FULL STOP WORK ORDER SERVED,2617,12/31/2018,1498224,166 HENRY STREET,1003237,MANHATTAN,10002
,,,A-3 - FULL STOP WORK ORDER ISSUED TO ENTIRE PREMISES - COMPLETE GUT AND RENO AT APT #14 - 2 SUMMONS ISSUED.,,,1498224,166 HENRY STREET,1003237,MANHATTAN,10002
,,,,,,1498218,166 HENRY STREET,1003237,MANHATTAN,10002
#,Disposition,Disposition,Disposition,Inspection,Date,1498218,166 HENRY STREET,1003237,MANHATTAN,10002
,Date,Code,Disposition,By,Date,1498218,166 HENRY STREET,1003237,MANHATTAN,10002
,,,,,,1498218,166 HENRY STREET,1003237,MANHATTAN,10002
2,12/19/2019,Y4,VACATE ORDER PARTIALLY RESCINDED,2669,12/19/2019,1498218,166 HENRY STREET,1003237,MANHATTAN,10002
,,,AS PER BC AND FEU PARTIALLY RESCINDED TO ALLOW CONSTRUCTION WORK UNDER          APPLICATION#123509756,,,1498218,166 HENRY STREET,1003237,MANHATTAN,10002
1,12/31/2018,Y1,FULL VACATE ORDER ISSUED,2617,12/31/2018,1498218,166 HENRY STREET,1003237,MANHATTAN,10002
,,,"Y-1 - EXTENSIVE FIRE, WATER, AND SMOKE DAMAGE TO THE TOP FRONT APARTMENT EFFECTING THE ENTIRE PREMISES. FULL VACATE ISSUED (20 UNITS) - 1 DOB VIOLATION ISSUED.",,,1498218,166 HENRY STREET,1003237,MANHATTAN,10002
,,,,,,1260154,186 LENOX AVENUE,1053233,MANHATTAN,10026
#,Disposition,Disposition,Disposition,Inspection,Date,1260154,186 LENOX AVENUE,1053233,MANHATTAN,10026
,Date,Code,Disposition,By,Date,1260154,186 LENOX AVENUE,1053233,MANHATTAN,10026
,,,,,,1260154,186 LENOX AVENUE,1053233,MANHATTAN,10026
2,07/17/2009,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2259,07/17/2009,1260154,186 LENOX AVENUE,1053233,MANHATTAN,10026
,,,INSPECTOR UNABLE TO GAIN ACCESS ON 2ND ATTEMPT MADE LS-4 POS                    TED,,,1260154,186 LENOX AVENUE,1053233,MANHATTAN,10026
1,07/10/2009,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2454,07/09/2009,1260154,186 LENOX AVENUE,1053233,MANHATTAN,10026
,,,NO ACCESS,,,1260154,186 LENOX AVENUE,1053233,MANHATTAN,10026
,,,,,,1588621,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1588621,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1588621,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,,,,1588621,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
2,01/12/2022,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,3120,01/12/2022,1588621,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,AT TIME OF INSPECTION SITE IS LOCKED AND SECURED WITH NO ONGOING CONSTRUCTION ACTIVITY NOTED. FSWO ISSUED 04/28/2015 AND FULL VACATE ORDER ISSUED 12/27/2016. ACCESS UNAVAILABLE TO SITE TO VIEW POSTINGS. LS-4 POSTED.,,,1588621,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
1,01/06/2022,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2957,01/05/2022,1588621,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,"AT TIME OF INSPECTION OBSERVED BUILDING WITH TEMPORARY CONSTRUCTION FENCE LOCKED FROM OUTSIDE, NO CONSTRUCTION CREWS ON SITE. UNABLE TO ENTER TO VERIFY IF SWO AND VACATE STICKERS REMOVED. NOTICE TO CALL FOR INSPECTION POSTED.",,,1588621,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,,,,1473484,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1473484,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1473484,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,,,,1473484,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
2,03/06/2018,A8,ECB VIOLATION SERVED,2276,03/02/2018,1473484,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,"DEFECTIVE OUTLETS, FIXTURES, SWITCHES AND FEEDER IS THROUGHOUT BUILDING DUE.",,,1473484,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
1,03/06/2018,A8,ECB VIOLATION SERVED,1244,03/05/2018,1473484,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,THE BUILDING UNDER A VACATED ORDER. THE ALL BUILDING IS EMPTY PAD LOCK.  NEAR 28STREET.,,,1473484,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,,,,1406237,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1406237,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1406237,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,,,,1406237,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
2,03/14/2016,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1760,03/14/2016,1406237,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,I -2 NO CONST ACTIVITY,,,1406237,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
1,02/15/2016,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2610,02/15/2016,1406237,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,C-1 : NO ACCESS TO BASEMENT WHERE VAULT IS RESTAURANTS CLOSED AT THIS TIME.,,,1406237,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,,,,1192569,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1192569,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1192569,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,,,,1192569,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
2,05/02/2007,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1718,05/02/2007,1192569,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,"BOARDED UP WINDOWS ARE NOT OBSTRUCTING EGRESS,WINDOWS BOARDE                    D UP TO PROTECT NEWLY INSTALLED WINDOWS AND FRAMES",,,1192569,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
1,05/02/2007,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2218,05/01/2007,1192569,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,NO ACCESS LS-4 POSTED,,,1192569,122 LEXINGTON AVENUE,1018207,MANHATTAN,10016
,,,,,,1589356,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1589356,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1589356,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1589356,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,03/02/2022,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3043,03/01/2022,1589356,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,UNABLE TO DETERMINE TRANSIENT USE,,,1589356,238 MADISON AVENUE,1017195,MANHATTAN,10016
1,12/17/2021,EF,COMPLAINT ASSIGNED TO MAYOR'S OFFICE OF SPECIAL ENFORCEMENT,1795,12/17/2021,1589356,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,REFERRED TO OSE,,,1589356,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1583636,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1583636,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1583636,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1583636,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,12/03/2021,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2217,11/22/2021,1583636,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1583636,238 MADISON AVENUE,1017195,MANHATTAN,10016
1,12/03/2021,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,3052,10/27/2021,1583636,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1583636,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1538697,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1538697,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1538697,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1538697,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,09/18/2020,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2217,09/17/2020,1538697,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1538697,238 MADISON AVENUE,1017195,MANHATTAN,10016
1,03/12/2020,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,3052,03/11/2020,1538697,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1538697,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1538086,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1538086,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1538086,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1538086,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,03/11/2020,Y3,PARTIAL VACATE ORDER ISSUED,3052,03/11/2020,1538086,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,"ILLEGALLY CONVERTED APARTMENT 1C TO 3 SRO W/ MEZZ LEVEL & 2                     ADDITIONAL RMS W/O LIGHT/VENT,FIRE AND SPRINKLERS",,,1538086,238 MADISON AVENUE,1017195,MANHATTAN,10016
1,03/06/2020,EF,COMPLAINT ASSIGNED TO MAYOR'S OFFICE OF SPECIAL ENFORCEMENT,1795,03/06/2020,1538086,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,REFERRED TO OSE,,,1538086,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1507077,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1507077,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1507077,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1507077,238 MADISON AVENUE,1017195,MANHATTAN,10016
4,04/11/2019,A8,ECB VIOLATION SERVED,2217,04/11/2019,1507077,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,"ILL.CONVERTED APT #1B TO TRANSIENT USE W/O PROVIDING REQUIRE                    D MEANS OF EGRESS,FIRE ALARM SPRINKLER SYSTEM",,,1507077,238 MADISON AVENUE,1017195,MANHATTAN,10016
3,04/11/2019,Y2,VACATE ORDER FULLY RESCINDED,2217,04/11/2019,1507077,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,"ILL.CONVERTED APT #1B TO TRANSIENT USE W/O PROVIDING REQUIRE                    D MEANS OF EGRESS,FIRE ALARM SPRINKLER SYSTEM",,,1507077,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,04/11/2019,A8,ECB VIOLATION SERVED,2217,04/11/2019,1507077,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,"ILL.CONVERTED APT #1B TO TRANSIENT USE W/O PROVIDING REQUIRE                    D MEANS OF EGRESS,FIRE ALARM SPRINKLER SYSTEM",,,1507077,238 MADISON AVENUE,1017195,MANHATTAN,10016
1,04/11/2019,Y1,FULL VACATE ORDER ISSUED,3057,04/11/2019,1507077,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,"ILL.CONVERTED BST,1,2&3FL TO 10 FURNISH RM W/O EGRESS,FIRE &                    SPRINK.CEL CONVT SLEEP QRT-61L,62N,63P,64R,65Z,66K,67M68Y69X",,,1507077,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1506102,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1506102,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1506102,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1506102,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,04/15/2019,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,3043,04/12/2019,1506102,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1506102,238 MADISON AVENUE,1017195,MANHATTAN,10016
1,04/11/2019,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2217,04/11/2019,1506102,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1506102,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1413308,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1413308,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1413308,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1413308,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,01/12/2016,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2218,01/12/2016,1413308,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1413308,238 MADISON AVENUE,1017195,MANHATTAN,10016
1,01/12/2016,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2218,01/11/2016,1413308,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1413308,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1402649,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1402649,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1402649,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1402649,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,04/09/2016,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2271,04/08/2016,1402649,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO  RESPONSE  TO BELLS  /LS4  POSTED,,,1402649,238 MADISON AVENUE,1017195,MANHATTAN,10016
1,04/06/2016,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2271,04/05/2016,1402649,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO  RESPONSE  TO  BELLS  LS4  POSTED,,,1402649,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1401534,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1401534,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1401534,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1401534,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,09/14/2015,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2218,09/11/2015,1401534,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1401534,238 MADISON AVENUE,1017195,MANHATTAN,10016
1,08/06/2015,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2224,08/04/2015,1401534,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1401534,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1396707,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1396707,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1396707,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1396707,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,07/13/2015,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2218,07/10/2015,1396707,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1396707,238 MADISON AVENUE,1017195,MANHATTAN,10016
1,06/15/2015,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2218,06/15/2015,1396707,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1396707,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1393307,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1393307,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1393307,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1393307,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,05/21/2015,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2218,05/21/2015,1393307,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1393307,238 MADISON AVENUE,1017195,MANHATTAN,10016
1,04/27/2015,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2218,04/24/2015,1393307,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1393307,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1380394,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1380394,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1380394,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1380394,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,11/20/2014,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2271,11/19/2014,1380394,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO RESPONCE TO BUILDING BELLS OR KNOCKS LS4 POSTED,,,1380394,238 MADISON AVENUE,1017195,MANHATTAN,10016
1,11/16/2014,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2271,11/15/2014,1380394,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO RESPONSE TO BELLS LS4 POSTED,,,1380394,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1370378,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1370378,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1370378,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1370378,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,06/11/2014,H1,PLEASE SEE COMPLAINT NUMBER,2218,06/10/2014,1370378,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,REFER TO COMPLAINT #1373291,,,1370378,238 MADISON AVENUE,1017195,MANHATTAN,10016
1,05/21/2014,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2218,05/07/2014,1370378,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS,,,1370378,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1165281,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1165281,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1165281,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1165281,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,05/09/2006,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1718,05/09/2006,1165281,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,LS-4 POSTED,,,1165281,238 MADISON AVENUE,1017195,MANHATTAN,10016
1,05/08/2006,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,1718,05/08/2006,1165281,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,NO ACCESS TO BUILDING LS-4 POSTED,,,1165281,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1159696,238 MADISON AVENUE,1017195,MANHATTAN,10016
#,Disposition,Disposition,Disposition,Inspection,Date,1159696,238 MADISON AVENUE,1017195,MANHATTAN,10016
,Date,Code,Disposition,By,Date,1159696,238 MADISON AVENUE,1017195,MANHATTAN,10016
,,,,,,1159696,238 MADISON AVENUE,1017195,MANHATTAN,10016
2,02/09/2006,A9,ECB & BUILDINGS VIOLATIONS SERVED,0427,02/08/2006,1159696,238 MADISON AVENUE,1017195,MANHATTAN,10016
