X1,X2,complaint_num,address,bin,boro,zip
Disposition:,07/27/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3761510,881 ST JOHN'S PLACE,3031959,BROOKLYN,11216
Comments:,"THE OWNER COMPLY WITH VACATE ORDER, BUILDING IS NOT OCCUPIED. PEREMPTORY VACATE ORDER POSTED ON BUILDING ENTRANCE DOOR.",3761510,881 ST JOHN'S PLACE,3031959,BROOKLYN,11216
Last Inspection:,07/23/2020 -  - BY BADGE # 2997,3761188,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
Disposition:,07/23/2020 - Y1 - FULL VACATE ORDER ISSUED,3761188,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
DOB Violation #:,072320CERCM01  072320CER01CM 316639,3761188,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
ECB Violation #:,35475489L,3761188,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
Comments:,"Y1-FULL VACATE OF BLDG AND REAR YARD, PLUS ECB AND 2 DOB SUMMONS ISSUED, DUE TO FIRE IN BUILDING WITH REAR FIRE ESCAPE IN DISREPAIR BEING STRUCTURALLY UNSOUND.",3761188,881 ST JOHNS PLACE,3031959,BROOKLYN,11216
Last Inspection:,03/22/2021 -  - BY BADGE # 2918,3790841,200 WILSON AVENUE,3074119,BROOKLYN,11237
Disposition:,03/23/2021 - Y1 - FULL VACATE ORDER ISSUED,3790841,200 WILSON AVENUE,3074119,BROOKLYN,11237
DOB Violation #:,032221NER06  032221NERKC02  032221NERKC03,3790841,200 WILSON AVENUE,3074119,BROOKLYN,11237
ECB Violation #:,35507509N  35507510K,3790841,200 WILSON AVENUE,3074119,BROOKLYN,11237
Comments:,"Y-1 STRUCTURAL RENDERED NON COMPLAINT DUE TO FIRE FIGHTING OPERATION, APT,S FIRE DAMAGED WALLS AND CEILINGS. ALL ESSENTIAL SERVICES SHUT OFF TO ENTIRE BUILDING. WORK WITHOUT PERMIT- PARTITION WALLS ERECTED, OCCUPANCY CONTRARY TO C OF O.",3790841,200 WILSON AVENUE,3074119,BROOKLYN,11237
Last Inspection:,02/22/2022 -  - BY BADGE # 2791,4872492,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,02/22/2022 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4872492,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,I-2 A TIME OF INSPECTION GARBAGE SHOOT INSTALLED ENCLOSED WITH SCAFFOLDING &    NETTING.,4872492,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,08/25/2021 -  - BY BADGE # 3220,4853133,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,08/26/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4853133,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,AT TIME OF INSPECTION NO WATER CLOGGED OR STANDING WATER OBSERVED.,4853133,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,07/20/2021 -  - BY BADGE # 2879,4852540,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,07/20/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4852540,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,I-2 BUILDING VACANT AND SECURED WITH FIVE SECURITY OFFICERS ON SITE. NO ACCESS PERMITTED FOR ANYONE OTHER THAN AUTHORIZED BOARD UP COMPANY ON SITE SECURING BUILDING AFTER FIRE.,4852540,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,07/19/2021 -  - BY BADGE # 2387,4852402,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,07/19/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4852402,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,I-2 BUILDING VACANT AND SECURE WITH SECURITY OFFICERS ON SITE. NO ACCESS        PERMITTED.,4852402,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,06/07/2021 -  - BY BADGE # 2678,4847413,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,06/08/2021 - A8 - ECB VIOLATION SERVED,4847413,89-07 34 AVENUE,4035427,QUEENS,11372
DOB Violation #:,6721EE403RH1,4847413,89-07 34 AVENUE,4035427,QUEENS,11372
ECB Violation #:,35548022M,4847413,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,THROUGHOUT THE ENTIRE SIXTH FLOOR DEMO AND REMOVAL OF ALL ELECTRICAL APPARATUS AND INSTALLATION OF TEMPORARY LIGHTS AND POWER.,4847413,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,05/28/2021 -  - BY BADGE # 3232,4846375,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,05/28/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4846375,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,STRRET CLOSED OFF BY NYPD DUE TO BUILDING FIRE FOR EMERGENCY                    EQUIP,4846375,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,05/28/2021 -  - BY BADGE # 3125,4846353,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,05/28/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4846353,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,OOBSERVED STREET CLOSURE DUE TO WORK IN PROGRESS UNDER                          EMERGENCY DECLARATION WITH DOB INSPECTOR STATIONED ON-SITE,4846353,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,05/12/2021 -  - BY BADGE # 2583,4844586,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,05/12/2021 - A8 - ECB VIOLATION SERVED,4844586,89-11 34 AVENUE,4035427,QUEENS,11372
DOB Violation #:,051221E2583C01,4844586,89-11 34 AVENUE,4035427,QUEENS,11372
ECB Violation #:,38274043P,4844586,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,VF 38274043P,4844586,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,05/11/2021 -  - BY BADGE # 2914,4844408,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,05/12/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4844408,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,NAN.  A WORKER TRIPPED ON 6TH FLOOR DURING CLEANG  SMALL CUT HIS LEFT HAND. ALL SAFETY MEASURE IN PLACE. ALL TRAINING CARD PROVIDED.  INSPECTION REVEL THAT WORKER ERROR.,4844408,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,05/04/2021 -  - BY BADGE # 2679,4843662,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,05/05/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4843662,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,NO VIOLATING CONDITION OBSERVED AT TIME OF INSPECTION. ALL 3 GAS SERVICE VALVES LOCKED BY UTILITY,4843662,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,04/08/2021 -  - BY BADGE # 2668,4841637,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,04/08/2021 - A8 - ECB VIOLATION SERVED,4841637,89-11 34 AVENUE,4035427,QUEENS,11372
DOB Violation #:,040821CERJG,4841637,89-11 34 AVENUE,4035427,QUEENS,11372
ECB Violation #:,35507580X,4841637,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,"A8 WORKER FELL THROUGH DECKING WHILE ERECTING THE SIDEWALK SHED, SUMMONS SERVED FOR FAILURE TO CARRY OUT PROPER SAFETY MEASURES",4841637,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,04/08/2021 -  - BY BADGE # 2964,4841492,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,04/09/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4841492,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,24 HOUR RE INSPECTION OF VACATE ORDER Q 97/2021 IS COMPLIED WITH.,4841492,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,04/04/2021 -  - BY BADGE # 3225,4841162,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,04/04/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4841162,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,"GAINED ACCESS TO BUILDING, NO SPECIFIC LOCATION GIVRN. WALKE                    D COMMON AREAS FLS 1-6 AND NO ACTIVE CONSTRUCTION OBSERVED",4841162,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,04/04/2021 -  - BY BADGE # 0517,4841160,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,04/04/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4841160,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,I2 NO CONSTRUCTION ACTIVITY AT TIME OF INSPECTION NO ACTION TAKEN,4841160,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,12/24/2020 -  - BY BADGE # 2789,4827590,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,12/24/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4827590,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,NO VIOLATION,4827590,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,10/17/2020 -  - BY BADGE # 2675,4825054,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,10/18/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4825054,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,I2-NO VIOLATION WARRANTED AT TIME OF INSPECTION. (NO ONGOING CONSTRUCTION       ACTIVITY OBSERVED AT TIME OF INSPECTION),4825054,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,09/21/2020 -  - BY BADGE # 2384,4823644,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,09/21/2020 - XX - ADMINISTRATIVE CLOSURE,4823644,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,SEE A NEW 7J COMPLAINT 4823662,4823644,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,07/16/2020 -  - BY BADGE # 2657,4814866,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,07/16/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4814866,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,NO VIOLATIONS ISSUED,4814866,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,05/05/2020 -  - BY BADGE # 2765,4810470,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,05/06/2020 - A8 - ECB VIOLATION SERVED,4810470,89-07 34 AVENUE,4035427,QUEENS,11372
ECB Violation #:,39021927L  39021928N,4810470,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,VF,4810470,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,03/12/2020 -  - BY BADGE # 2657,4803638,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,03/16/2020 - A8 - ECB VIOLATION SERVED,4803638,89-07 34 AVENUE,4035427,QUEENS,11372
ECB Violation #:,39019634P,4803638,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,RECURRING CLASS 1 NO DLM,4803638,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,01/08/2020 -  - BY BADGE # 2657,4797786,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,01/08/2020 - A8 - ECB VIOLATION SERVED,4797786,89-07 34 AVENUE,4035427,QUEENS,11372
DOB Violation #:,010820E2657C02,4797786,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,CLASS 1 NO DLM,4797786,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,10/30/2019 -  - BY BADGE # 2758,4794620,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,10/30/2019 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4794620,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,I-2; NO WORK ONGOING AT LOCATION GIVEN AT THE TIME OF INSPECTION,4794620,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,08/12/2019 -  - BY BADGE # 2583,4780375,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,08/13/2019 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4780375,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,COMPLETED,4780375,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,01/08/2019 -  - BY BADGE # 2657,4754257,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,01/08/2019 - A8 - ECB VIOLATION SERVED,4754257,89-11 34 AVENUE,4035427,QUEENS,11372
DOB Violation #:,010819E2657C05,4754257,89-11 34 AVENUE,4035427,QUEENS,11372
ECB Violation #:,38267475N,4754257,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,CLASS 1,4754257,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,10/15/2018 -  - BY BADGE # 2658,4745927,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,10/15/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4745927,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,NO SUMMONS WARRANTED AT TIME OF INSPECTION,4745927,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,07/05/2018 -  - BY BADGE # 2789,4738544,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,07/09/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4738544,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,NV,4738544,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,08/01/2018 -  - BY BADGE # 2658,4738439,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,08/03/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4738439,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4738439,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,07/17/2018 -  - BY BADGE # 2777,4737217,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,07/18/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4737217,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,NV,4737217,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,05/30/2018 -  - BY BADGE # 1795,4734514,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,05/30/2018 - XX - ADMINISTRATIVE CLOSURE,4734514,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,ALSO REPORTED UNDER SIMILAR COMPLAINT 4734513,4734514,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,05/10/2018 -  - BY BADGE # 2866,4728938,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,05/11/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4728938,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,NV ROA   C#4728938,4728938,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,04/02/2018 -  - BY BADGE # 2789,4725769,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,04/02/2018 - A8 - ECB VIOLATION SERVED,4725769,89-07 34 AVENUE,4035427,QUEENS,11372
DOB Violation #:,040218E2789C02,4725769,89-07 34 AVENUE,4035427,QUEENS,11372
ECB Violation #:,38262126M,4725769,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,VF.  C/U,4725769,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,02/03/2018 -  - BY BADGE # 2418,4721495,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,02/03/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4721495,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,"I-2, NO CONSTRUCTION OR BRICKS FALLING A.T.O.I.",4721495,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,02/14/2018 -  - BY BADGE # 2918,4721147,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,02/16/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4721147,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,AT TIME OF INSPECTION NO WORK IS IN PROGRESS AT ROOF LEVEL/AROUND THE BLDG,4721147,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,01/11/2018 -  - BY BADGE # 2658,4719039,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,01/11/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4719039,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,NO VIOLATING CONDITIONS FOUND AT TIME OF INSPECTION,4719039,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,12/19/2017 -  - BY BADGE # 2742,4714803,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,12/19/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4714803,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,COMPLAINT (NV),4714803,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,12/19/2017 -  - BY BADGE # 2358,4714121,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,12/19/2017 - H1 - PLEASE SEE COMPLAINT NUMBER  4714803,4714121,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,CLOSE DUPLICATE COMPLAINT,4714121,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,10/20/2018 -  - BY BADGE # 1998,4696458,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,10/22/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4696458,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,FOUND NO EVIDENCE OF AN ANY COMMERCIAL BUSINESS AT LOCATION AT TIME OF          INSPECTION.,4696458,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,06/15/2017 -  - BY BADGE # 2777,4694791,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,06/16/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4694791,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,"C-4694791-4P356,4P357-N.V",4694791,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,10/25/2016 -  - BY BADGE # 2583,4671170,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,10/25/2016 - A8 - ECB VIOLATION SERVED,4671170,89-11 34 AVENUE,4035427,QUEENS,11372
DOB Violation #:,102516E2583C01,4671170,89-11 34 AVENUE,4035427,QUEENS,11372
ECB Violation #:,38250036K,4671170,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,A-8,4671170,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,09/27/2016 -  - BY BADGE # 2556,4668020,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,09/27/2016 - H1 - PLEASE SEE COMPLAINT NUMBER  4664822,4668020,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,DUPLICATE COMPLAINT SEE 4664822,4668020,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,09/26/2016 -  - BY BADGE # 2742,4664822,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,09/27/2016 - A8 - ECB VIOLATION SERVED,4664822,89-07 34 AVENUE,4035427,QUEENS,11372
DOB Violation #:,092616E2742C01,4664822,89-07 34 AVENUE,4035427,QUEENS,11372
ECB Violation #:,38245487N,4664822,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,COMPLAINT (VF),4664822,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,08/01/2016 -  - BY BADGE # 2742,4660717,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,08/01/2016 - A8 - ECB VIOLATION SERVED,4660717,89-07 34 AVENUE,4035427,QUEENS,11372
DOB Violation #:,080116E2742C02,4660717,89-07 34 AVENUE,4035427,QUEENS,11372
ECB Violation #:,38244371R,4660717,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,COMPLAINT (VF),4660717,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,08/02/2016 -  - BY BADGE # 2556,4660497,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,08/02/2016 - H1 - PLEASE SEE COMPLAINT NUMBER  4660717,4660497,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,DUPLICATE COMPLAINT SEE 4660717,4660497,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,08/02/2016 -  - BY BADGE # 2556,4659591,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,08/02/2016 - H1 - PLEASE SEE COMPLAINT NUMBER  4660717,4659591,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,DUPLICATE COMPLAINT SEE 4660717,4659591,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,08/02/2016 -  - BY BADGE # 2556,4658766,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,08/02/2016 - H1 - PLEASE SEE COMPLAINT NUMBER  4660717,4658766,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,DUPLICATE COMPLAINT SEE 4660717,4658766,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,07/06/2016 -  - BY BADGE # 2670,4658066,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,07/06/2016 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4658066,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,NV.,4658066,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,07/06/2016 -  - BY BADGE # 2556,4657509,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,07/06/2016 - H1 - PLEASE SEE COMPLAINT NUMBER  4658066,4657509,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,DUPLICATE COMPLAINT SEE 4658066,4657509,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,07/06/2016 -  - BY BADGE # 2556,4657356,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,07/06/2016 - H1 - PLEASE SEE COMPLAINT NUMBER  4658066,4657356,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,DUPLICATE COMPLAINT SEE 4658066,4657356,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,07/06/2016 -  - BY BADGE # 2556,4657232,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,07/06/2016 - H1 - PLEASE SEE COMPLAINT NUMBER  4658066,4657232,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,DUPLICATE COMPLAINT SEE 4658066,4657232,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,01/05/2015 -  - BY BADGE # 1904,4607053,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,01/09/2015 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4607053,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,BUILT BEFORE 1987 COMPLIES W/ LL58/87,4607053,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,09/27/2014 -  - BY BADGE # 1760,4600220,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,09/28/2014 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4600220,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,NO CONSTRUCTION ACTIVITY AT TIME OF INSPECTION,4600220,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,08/07/2014 -  - BY BADGE # 0235,4599004,89-07 34 AVENUE,4035427,QUEENS,11372
Disposition:,09/07/2014 - A1 - BUILDINGS VIOLATION(S) SERVED,4599004,89-07 34 AVENUE,4035427,QUEENS,11372
DOB Violation #:,090714CNE02AC,4599004,89-07 34 AVENUE,4035427,QUEENS,11372
Comments:,DAMAGE TO SHED PARAPET DUE TO TREE LEANING ON PARAPET WALL,4599004,89-07 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,08/21/2014 -  - BY BADGE # 1803,4597704,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,08/22/2014 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4597704,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,APARTMENT 5J WITH ONE FAMILY. NO SRO'S,4597704,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,08/13/2014 -  - BY BADGE # 1984,4596605,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,08/13/2014 - XX - ADMINISTRATIVE CLOSURE,4596605,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,SEE OPEN COMPLAINT # 4596602,4596605,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,06/29/2014 -  - BY BADGE # 0723,4592067,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,06/29/2014 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4592067,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,NO DEBRIS FALLING OR BEING TOSSED FROM THE ROOF AT TIME OF                      INSPECTION PERMITS POSTED FOR FACADE REPAIRS,4592067,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,05/08/2014 -  - BY BADGE # 2543,4587011,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,05/08/2014 - A8 - ECB VIOLATION SERVED,4587011,89-11 34 AVENUE,4035427,QUEENS,11372
DOB Violation #:,050814CSSUMM01,4587011,89-11 34 AVENUE,4035427,QUEENS,11372
ECB Violation #:,35088273M,4587011,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,SWS - COMPLIANCE WITH. THE LIGHT IS ON. VIO ISSUED FOR NO                       SIGN,4587011,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,11/22/2014 -  - BY BADGE # 2507,4558030,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,12/05/2014 - A1 - BUILDINGS VIOLATION(S) SERVED,4558030,89-11 34 AVENUE,4035427,QUEENS,11372
ECB Violation #:,38233677X,4558030,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,ECB VIOLATION FILED,4558030,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,06/28/2013 -  - BY BADGE # 1984,4551342,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,06/28/2013 - XX - ADMINISTRATIVE CLOSURE,4551342,89-11 34 AVENUE,4035427,QUEENS,11372
Comments:,SEE SIMILAR OPEN COMPLAINT # 4547102,4551342,89-11 34 AVENUE,4035427,QUEENS,11372
Last Inspection:,06/28/2013 -  - BY BADGE # 1984,4547011,89-11 34 AVENUE,4035427,QUEENS,11372
Disposition:,06/28/2013 - XX - ADMINISTRATIVE CLOSURE,4547011,89-11 34 AVENUE,4035427,QUEENS,11372
